RegionName,City,State,Metro,CountyName,SizeRank,MedianPricePerSqft
11565,Malverne,NY,New York,Nassau,9036,338.5556923
15367,Peters,PA,Pittsburgh,Washington,9037,186.1073644
8850,Milltown,NJ,New York,Middlesex,9038,226.3586957
30002,Avondale Estates,GA,Atlanta,Dekalb,9038,210.2803738
35151,Sylacauga,AL,Talladega,Talladega,9038,87.97657872
43515,Delta,OH,Toledo,Fulton,9038,104.8534799
78733,Austin,TX,Austin,Travis,9042,270.191749
65018,California,MO,Jefferson City,Moniteau,9043,108.4644601
56374,Saint Joseph,MN,St. Cloud,Stearns,9044,112.1558345
17345,Manchester,PA,York,York,9045,98.04538964
98236,Clinton,WA,Oak Harbor,Island,9046,288.28554
31308,Ellabell,GA,Savannah,Bryan,9047,95.23489933
36350,Midland City,AL,Ozark,Dale,9048,91.65517241
33043,Big Pine Key,FL,Key West,Monroe,9049,399.9499499
34433,Dunnellon,FL,Ocala,Marion,9050,106.7311541
75789,Troup,TX,Tyler,Smith,9050,133.7901899
29376,Roebuck,SC,Spartanburg,Spartanburg,9052,93.24277308
76634,Clifton,TX,,Bosque,9052,94.01709402
76060,Kennedale,TX,Dallas-Fort Worth,Tarrant,9054,118.1941075
56320,Cold Spring,MN,St. Cloud,Stearns,9055,127.0480226
20736,Owings,MD,Washington,Calvert,9056,190.8178416
17349,New Freedom,PA,York,York,9057,124.8494453
21619,Chester,MD,Baltimore,Queen Annes,9058,207.7083333
77465,Palacios,TX,Bay City,Matagorda,9059,147.0110294
63070,Pevely,MO,St. Louis,Jefferson,9060,129.9330445
81144,Monte Vista,CO,,Rio Grande,9060,107.4239469
3220,Belmont,NH,Laconia,Belknap,9062,157.4840031
24013,Roanoke,VA,Roanoke,Roanoke City,9062,55.6185567
39556,Kiln,MS,Gulfport,Hancock,9062,92.73373984
43832,Newcomerstown,OH,New Philadelphia,Tuscarawas,9062,76.43758766
77486,West Columbia,TX,Houston,Brazoria,9062,118.5455919
11978,Westhampton Beach,NY,New York,Suffolk,9067,805.8530534
28530,Grifton,NC,Greenville,Pitt,9068,60.3875969
2739,Mattapoisett,MA,Boston,Plymouth,9069,273.5969388
41041,Flemingsburg,KY,,Fleming,9070,74.56147768
79382,Wolfforth,TX,Lubbock,Lubbock,9071,113.5519686
1949,Middleton,MA,Boston,Essex,9072,273.3920349
11933,Calverton,NY,New York,Suffolk,9072,228.0857887
55045,Lindstrom,MN,Minneapolis-St Paul,Chisago,9072,195.5081001
41014,Covington,KY,Cincinnati,Kenton,9075,55.55555556
65240,Centralia,MO,Columbia,Boone,9075,103.1541219
10930,Woodbury,NY,New York,Orange,9077,186.266708
2828,Greenville,RI,Providence,Providence,9078,188.8280709
36310,Abbeville,AL,Dothan,Henry,9079,117.1985974
74631,Blackwell,OK,Ponca City,Kay,9080,57.42296919
15126,Imperial-Enlow,PA,Pittsburgh,Allegheny,9081,131.5217391
32820,Bithlo,FL,Orlando,Orange,9082,128.0225989
93921,Carmel-by-the-Sea,CA,Salinas,Monterey,9083,1263.066202
33762,Feather Sound,FL,Tampa,Pinellas,9084,164.3564356
17547,Marietta,PA,Lancaster,Lancaster,9085,131.513412
76043,Glen Rose,TX,Dallas-Fort Worth,Somervell,9086,96.84137452
63016,Cedar Hill,MO,St. Louis,Jefferson,9087,121.9503246
10923,West Haverstraw,NY,New York,Rockland,9088,247.9576366
74044,Mannford,OK,Tulsa,Creek,9089,100.8158063
5672,Stowe,VT,,Lamoille,9090,245.7318777
14032,Clarence,NY,Buffalo,Erie,9090,162.4396487
82201,Wheatland,WY,,Platte,9092,136.0610878
17368,Lower Windsor,PA,York,York,9093,112.521366
92567,Nuevo,CA,Riverside,Riverside,9093,194.3049933
19311,Avondale,PA,Philadelphia,Chester,9095,145.5168966
49046,Delton,MI,Grand Rapids,Barry,9095,147.6190476
28782,Tryon,NC,,Polk,9097,193.4767025
81303,Durango,CO,Durango,La Plata,9097,228.4207529
14470,Murray,NY,Rochester,Orleans,9099,75.15468824
98249,Freeland,WA,Oak Harbor,Island,9099,275.8413462
8035,Haddon Heights,NJ,Philadelphia,Camden,9101,179.7095254
32347,Perry,FL,,Taylor,9101,69.20415225
2814,Glocester,RI,Providence,Providence,9103,190.3900298
60162,Hillside,IL,Chicago,Cook,9103,174.0202295
62231,Carlyle,IL,St. Louis,Clinton,9105,73.43729488
1473,Westminster,MA,Worcester,Worcester,9106,203.3730159
88345,Ruidoso,NM,,Lincoln,9106,140.4399138
3049,Hollis,NH,Manchester,Hillsborough,9108,210.6042998
93510,Acton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,9108,275.9591923
74331,Afton,OK,,Delaware,9110,148.6396668
43566,Waterville,OH,Toledo,Lucas,9111,128.1907374
1267,Williamstown,MA,Pittsfield,Berkshire,9112,206.6787004
19033,Folsom,PA,Philadelphia,Delaware,9112,140.343743
77480,Sweeny,TX,Houston,Brazoria,9114,98.82352941
96712,Haleiwa,HI,Urban Honolulu,Honolulu,9114,847.5023674
8801,Clinton,NJ,New York,Hunterdon,9116,177.0386266
51566,Red Oak,IA,,Montgomery,9116,69.7865353
23168,Toano,VA,Virginia Beach,James City,9118,140.6926407
37708,Morristown,TN,Morristown,Hamblen,9119,130.852245
14057,Eden,NY,Buffalo,Erie,9120,123.489011
7645,Montvale,NJ,New York,Bergen,9121,294.5205479
83467,Salmon,ID,,Lemhi,9121,145.4926367
29130,Ridgeway,SC,Columbia,Fairfield,9123,170.4761905
29835,Mc Cormick,SC,,McCormick,9124,122.3112611
1564,Sterling,MA,Worcester,Worcester,9125,208.3537377
12009,Guilderland,NY,Albany,Albany,9125,154.9652119
54568,Woodruff,WI,,Vilas,9125,152.1786731
98247,Everson,WA,Bellingham,Whatcom,9125,225.9904556
12946,Lake Placid,NY,,Essex,9129,305.8448274
28759,Mills River,NC,Asheville,Henderson,9129,161.8195447
6762,Middlebury,CT,New Haven,New Haven,9131,166.3636364
13732,Owego,NY,Binghamton,Tioga,9131,107.9719939
45226,Cincinnati,OH,Cincinnati,Hamilton,9133,194.3668529
52349,Vinton,IA,Cedar Rapids,Benton,9134,101.3226425
95832,Sacramento,CA,Sacramento,Sacramento,9135,199.7247786
6035,Granby,CT,Hartford,Hartford,9136,149.0384615
28127,New London,NC,,Montgomery,9137,165
1240,Lenox,MA,Pittsfield,Berkshire,9138,220.0092635
36522,Citronelle,AL,Mobile,Mobile,9139,86.45833333
28675,Sparta,NC,,Alleghany,9140,137.2826087
50662,Oelwein,IA,,Fayette,9140,57.45687895
18034,Upper Saucon,PA,Allentown,Lehigh,9142,170.4294353
48616,Chesaning,MI,Saginaw,Saginaw,9142,65.25054466
24609,Cedar Bluff,VA,Bluefield,Tazewell,9144,79.98392283
26757,Romney,WV,Winchester,Hampshire,9145,101.5930122
73077,Perry,OK,,Noble,9146,66.40786358
37187,White Bluff,TN,Nashville,Dickson,9147,154.9019608
35953,Ashville,AL,Birmingham,Saint Clair,9148,102.5380711
17327,Glen Rock,PA,York,York,9149,130.2083333
3458,Peterborough,NH,Manchester,Hillsborough,9150,153.4548944
4843,Camden,ME,,Knox,9151,237.1088013
7930,Chester,NJ,New York,Morris,9151,221.0338472
7403,Bloomingdale,NJ,New York,Passaic,9153,209.6752368
8312,Clayton,NJ,Philadelphia,Gloucester,9154,89.30051615
44233,Hinckley,OH,Cleveland,Medina,9154,146.1403509
2835,Jamestown,RI,Providence,Newport,9156,413.1527778
85643,Willcox,AZ,Sierra Vista,Cochise,9157,79.93690165
65079,Sunrise Beach,MO,,Camden,9158,150.6122449
35748,Gurley,AL,Huntsville,Madison,9159,133.3587398
8090,Oak Valley,NJ,Philadelphia,Gloucester,9160,111.2759644
29676,Salem,SC,Seneca,Oconee,9160,139.7017707
75440,Emory,TX,,Rains,9162,117.694704
34602,Hill 'n Dale,FL,Tampa,Hernando,9163,112.5039075
7462,Vernon,NJ,New York,Sussex,9164,113.6697404
97048,Rainier,OR,Portland,Columbia,9164,163.5142823
6085,Farmington,CT,Hartford,Hartford,9166,170.3914141
37890,Baneberry,TN,Morristown,Jefferson,9166,118.6713162
73717,Alva,OK,,Woods,9168,76.74418605
74020,Cleveland,OK,Tulsa,Pawnee,9169,77.8227138
36607,Mobile,AL,Mobile,Mobile,9170,87.2997416
50213,Osceola,IA,,Clarke,9170,96.57142857
60022,Glencoe,IL,Chicago,Cook,9172,333.4191555
7626,Cresskill,NJ,New York,Bergen,9173,393.1478969
93240,Lake Isabella,CA,Bakersfield,Kern,9174,117.98674
12498,Woodstock,NY,Kingston,Ulster,9175,246.8742911
40359,Owenton,KY,,Owen,9175,88.75804547
3222,Bristol,NH,Claremont,Grafton,9177,144.4342226
3885,Stratham,NH,Boston,Rockingham,9177,178.24991
24422,Clifton Forge,VA,,Alleghany,9179,58.89489431
76537,Jarrell,TX,Austin,Williamson,9180,116.1713396
84036,Kamas,UT,Summit Park,Summit,9180,292.9469148
12754,Liberty,NY,,Sullivan,9182,75.67340067
18929,Warwick,PA,Philadelphia,Bucks,9183,174.2233417
3042,Epping,NH,Boston,Rockingham,9184,185.9686147
13029,Cicero,NY,Syracuse,Onondaga,9184,132.8976518
14779,Salamanca,NY,Olean,Cattaraugus,9184,37.25385844
28605,Blowing Rock,NC,Boone,Watauga,9187,226.3998455
65757,Strafford,MO,Springfield,Greene,9187,111.2149533
72751,Pea Ridge,AR,Fayetteville,Benton,9187,109.4679186
7727,Howell,NJ,New York,Monmouth,9190,213.9161378
55920,Byron,MN,Rochester,Olmsted,9190,217.1985816
23523,Norfolk,VA,Virginia Beach,Norfolk City,9192,89.28571429
64034,Greenwood,MO,Kansas City,Jackson,9193,159.3840952
86046,Williams,AZ,Flagstaff,Coconino,9194,191.9577505
1129,Springfield,MA,Springfield,Hampden,9195,130.7848409
23141,Quinton,VA,Richmond,New Kent,9195,134.0677966
47396,Yorktown,IN,Muncie,Delaware,9197,89.32682683
23517,Norfolk,VA,Virginia Beach,Norfolk City,9198,173.6185964
20634,Great Mills,MD,California-Lexington Park,Saint Marys,9199,136.6210938
92356,Lucerne Valley,CA,Riverside,San Bernardino,9200,117.1442813
80816,Florissant,CO,Colorado Springs,Teller,9201,223.714092
25438,Ranson,WV,Washington,Jefferson,9202,122.1794872
55944,Kasson,MN,Rochester,Dodge,9202,176.6075592
14489,Lyons,NY,Rochester,Wayne,9204,45.06618532
33036,Islamorada,FL,Key West,Monroe,9204,593.9524838
37037,Christiana,TN,Nashville,Rutherford,9206,148.1923355
78725,Austin,TX,Austin,Travis,9207,131.4858646
3908,South Berwick,ME,Portland,York,9208,170.9147425
56482,Wadena,MN,,Wadena,9209,100.1965358
45304,Arcanum,OH,Greenville,Darke,9210,83.19397993
45383,West Milton,OH,Dayton,Miami,9211,92.33637117
32465,Wewahitchka,FL,Panama City,Gulf,9212,100.6493506
28371,Parkton,NC,Fayetteville,Cumberland,9213,86.29378173
76084,Venus,TX,Dallas-Fort Worth,Johnson,9213,121.7732207
61616,Peoria Heights,IL,Peoria,Peoria,9215,88.02887648
49690,Williamsburg,MI,Traverse City,Grand Traverse,9216,205.2361396
46996,Winamac,IN,,Pulaski,9217,74.16656509
1238,Lee,MA,Pittsfield,Berkshire,9218,183.6165722
6333,East Lyme,CT,New London,New London,9219,167.7210013
19301,Paoli,PA,Philadelphia,Chester,9220,224.6081505
36549,Lillian,AL,Daphne,Baldwin,9221,114.0350877
37034,Chapel Hill,TN,Lewisburg,Marshall,9222,130.3885045
40311,Carlisle,KY,,Nicholas,9223,93.18766067
11557,Hewlett,NY,New York,Nassau,9224,349.789916
12564,Pawling,NY,New York,Dutchess,9224,191.6937407
85194,Casa Grande,AZ,Phoenix,Pinal,9226,136.6951567
98625,Kalama,WA,Longview,Cowlitz,9227,182.0006805
12428,Wawarsing,NY,Kingston,Ulster,9228,88
29842,Jackson,SC,Augusta,Aiken,9229,109.5431779
17961,West Brunswick,PA,Pottsville,Schuylkill,9230,98.04157237
1536,Grafton,MA,Worcester,Worcester,9231,225.1994369
43619,Northwood,OH,Toledo,Wood,9231,102.54316
20181,Nokesville,VA,Washington,Prince William,9233,202.2540176
6878,Greenwich,CT,Stamford,Fairfield,9234,669.2784851
27310,Oak Ridge,NC,,Guilford,9235,137.5994695
83856,Priest River,ID,Sandpoint,Bonner,9235,191.1470588
98014,Carnation,WA,Seattle,King,9235,312.0689655
28339,Erwin,NC,Dunn,Harnett,9238,66.36752137
32618,Archer,FL,Gainesville,Alachua,9238,140.9540508
76834,Coleman,TX,,Coleman,9240,50.28735632
12184,Kinderhook,NY,Hudson,Columbia,9241,187.4565972
66025,Eudora,KS,Lawrence,Douglas,9242,148.3703668
4609,Bar Harbor,ME,,Hancock,9243,251.8028846
7624,Closter,NJ,New York,Bergen,9243,343.1463526
19365,Parkesburg,PA,Philadelphia,Chester,9243,100.6542526
64730,Butler,MO,Kansas City,Bates,9243,70.34589557
43571,Whitehouse,OH,Toledo,Lucas,9247,142.9428044
32234,Jacksonville,FL,Jacksonville,Duval,9248,114.0632992
26037,Follansbee,WV,Weirton,Brooke,9249,62.77281746
95666,Pioneer,CA,,Amador,9250,174.4903569
37722,Cosby,TN,Newport,Cocke,9251,143.805022
53949,Montello,WI,,Marquette,9251,112.708977
19070,Ridley,PA,Philadelphia,Delaware,9253,141.7213072
8734,Lacey,NJ,New York,Ocean,9254,175.4598258
43617,Toledo,OH,Toledo,Lucas,9254,99.23150817
81631,Eagle,CO,Edwards,Eagle,9254,281.6801139
6807,Greenwich,CT,Stamford,Fairfield,9257,543.099153
32113,Citra,FL,Ocala,Marion,9258,116.370892
42544,Nancy,KY,Somerset,Pulaski,9258,94.83122363
55070,Saint Francis,MN,Minneapolis-St Paul,Anoka,9258,198.7865373
39576,Waveland,MS,Gulfport,Hancock,9261,84.19894562
37146,Pleasant View,TN,Nashville,Cheatham,9262,128.3666766
51537,Harlan,IA,,Shelby,9262,86.53846154
8270,Upper,NJ,Ocean City,Cape May,9264,123.7188873
12845,Lake George,NY,Glens Falls,Warren,9265,206.7539267
1568,Upton,MA,Worcester,Worcester,9266,205.5371353
19343,Glenmoore,PA,Philadelphia,Chester,9266,180.8037831
35905,Glencoe,AL,Gadsden,Etowah,9266,72.19626922
20841,Boyds,MD,Washington,Montgomery,9269,219.7975965
37419,Chattanooga,TN,Chattanooga,Hamilton,9269,179.6767783
79922,El Paso,TX,El Paso,El Paso,9271,116.6385955
27505,Broadway,NC,Dunn,Harnett,9272,99.75200241
77360,Onalaska,TX,,Polk,9273,135.2040816
98855,Tonasket,WA,,Okanogan,9273,165.5092593
66220,Lenexa,KS,Kansas City,Johnson,9275,159.2926041
74959,Spiro,OK,Fort Smith,LeFlore,9275,64.95271868
3903,Eliot,ME,Portland,York,9277,216.7105675
7603,Bogota,NJ,New York,Bergen,9278,213.9324774
93460,Santa Ynez,CA,Santa Maria-Santa Barbara,Santa Barbara,9278,661.7422313
3835,Farmington,NH,Boston,Strafford,9280,112.3506977
14085,Hamburg,NY,Buffalo,Erie,9281,140.625
61241,Colona,IL,Davenport,Henry,9281,120.4464286
72855,Paris,AR,,Logan,9283,60.37484201
21035,Davidsonville,MD,Baltimore,Anne Arundel,9284,231.2069129
81647,New Castle,CO,Glenwood Springs,Garfield,9285,279.0178571
20180,Lovettsville,VA,Washington,Loudoun,9286,206.1147372
28789,Whittier,NC,Cullowhee,Jackson,9286,144.7447479
84653,Salem,UT,Provo,Utah,9286,196.2588793
30145,Euharlee,GA,Atlanta,Bartow,9289,112.2743682
48651,Prudenville,MI,,Roscommon,9290,104.2503864
67880,Ulysses,KS,,Grant,9290,90.81439394
85363,Youngtown,AZ,Phoenix,Maricopa,9292,126.0069266
6249,Lebanon,CT,New London,New London,9293,168.7242995
80498,Silverthorne,CO,Breckenridge,Summit,9293,395.7770449
90290,Topanga,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,9293,798.2116837
11558,Island Park,NY,New York,Nassau,9296,333.7781815
97467,Reedsport,OR,Roseburg,Douglas,9296,134.888696
3304,Bow,NH,Concord,Merrimack,9298,176.6004415
66218,Shawnee,KS,Kansas City,Johnson,9298,161.8537865
98365,Port Ludlow,WA,,Jefferson,9298,256.6059894
8084,Stratford,NJ,Philadelphia,Camden,9301,114.9687021
98640,Ocean Park,WA,,Pacific,9302,178.6407767
37863,Pigeon Forge,TN,Sevierville,Sevier,9303,167.2242875
95683,Sloughhouse,CA,Sacramento,Sacramento,9303,239.5779377
80443,Frisco,CO,Breckenridge,Summit,9305,499.0384615
49053,Comstock,MI,Kalamazoo,Kalamazoo,9306,122.4449856
6281,Woodstock,CT,Worcester,Windham,9307,155.9251559
46106,Bargersville,IN,Indianapolis,Johnson,9307,114.0982551
75693,White Oak,TX,Longview,Gregg,9307,102.962009
86325,Cornville,AZ,Prescott,Yavapai,9307,190.8263305
55013,Chisago City,MN,Minneapolis-St Paul,Chisago,9311,213.4182009
12540,La Grange,NY,New York,Dutchess,9312,170.4566086
23009,Aylett,VA,Richmond,King William,9312,141.5824748
34614,Homosassa,FL,Homosassa Springs,Citrus,9314,96.22614484
15133,Port Vue,PA,Pittsburgh,Allegheny,9315,64.68682505
65686,Kimberling City,MO,Branson,Stone,9316,98.5915493
65793,Willow Springs,MO,West Plains,Howell,9316,73.0476218
75763,Coffee City,TX,Athens,Henderson,9316,115.4233871
17339,Fairview,PA,York,York,9319,136.6
63362,Moscow Mills,MO,St. Louis,Lincoln,9320,144.4190346
6370,Montville,CT,New London,New London,9321,142.4414037
24641,Richlands,VA,Bluefield,Tazewell,9321,71.75121327
33576,San Antonio,FL,Tampa,Pasco,9323,125
78606,Blanco,TX,,Blanco,9323,177.4422336
6870,Greenwich,CT,Stamford,Fairfield,9325,666.6666667
10504,North Castle,NY,New York,Westchester,9326,375.3951528
74036,Inola,OK,Tulsa,Rogers,9327,100.7122703
93953,Del Monte Forest,CA,Salinas,Monterey,9328,872.2643687
24101,Hardy,VA,Roanoke,Franklin,9329,155.6626438
34291,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,9329,132.8844791
83801,Athol,ID,Coeur d'Alene,Kootenai,9331,206.3282769
8810,South Brunswick,NJ,New York,Middlesex,9332,214.2480746
32666,Melrose,FL,Palatka,Putnam,9333,130.0584209
19041,Haverford,PA,Philadelphia,Montgomery,9334,292.2208787
48350,Springfield,MI,Detroit,Oakland,9334,145.2273733
2655,Barnstable,MA,Cape Cod,Barnstable,9336,435.483871
6241,Killingly,CT,Worcester,Windham,9337,152.0502646
27571,Rolesville,NC,Raleigh,Wake,9337,120.7195346
65653,Forsyth,MO,Branson,Taney,9337,94.02283412
86333,Mayer,AZ,Prescott,Yavapai,9337,133.8526804
19506,Jefferson,PA,Reading,Berks,9341,125.7211225
21875,Delmar,MD,Salisbury,Wicomico,9341,108.9526974
76023,Boyd,TX,Dallas-Fort Worth,Wise,9341,139.8779247
1921,Boxford,MA,Boston,Essex,9344,248.6499289
19510,Maidencreek,PA,Reading,Berks,9344,104.4984899
41073,Bellevue,KY,Cincinnati,Campbell,9344,105.5935364
66901,Concordia,KS,,Cloud,9347,50.12583893
13211,Mattydale,NY,Syracuse,Onondaga,9348,80.12820513
74119,Tulsa,OK,Tulsa,Tulsa,9349,109.4290657
35474,Moundville,AL,Tuscaloosa,Hale,9350,109.460516
79121,Amarillo,TX,Amarillo,Potter,9351,101.5934066
95631,Foresthill,CA,Sacramento,Placer,9352,222.5607824
55340,Medina,MN,Minneapolis-St Paul,Hennepin,9353,204.0801321
52333,Solon,IA,Iowa City,Johnson,9354,190.4599563
6016,Broad Brook,CT,Hartford,Hartford,9355,144.9699211
36856,Fort Mitchell,AL,Columbus,Russell,9355,68.93243401
97016,Clatskanie,OR,Portland,Columbia,9357,160.1092175
7924,Bernardsville,NJ,New York,Somerset,9358,292.0696325
38028,Hickory Withe,TN,Memphis,Fayette,9358,134.9076201
83341,Kimberly,ID,Twin Falls,Twin Falls,9358,130.3057287
4270,Oxford,ME,,Oxford,9361,234.6969697
55386,Victoria,MN,Minneapolis-St Paul,Carver,9362,172.1668345
6422,Durham,CT,Hartford,Middlesex,9363,147.3188702
21017,Belcamp,MD,Baltimore,Harford,9364,139.6342969
66006,Baldwin City,KS,Lawrence,Douglas,9365,148.359375
18424,Lehigh,PA,,Wayne,9366,92.6535409
75148,Malakoff,TX,Athens,Henderson,9367,151.5517973
74848,Holdenville,OK,,Hughes,9368,50.08356546
30582,Young Harris,GA,,Towns,9369,135.2588384
24651,Tazewell,VA,Bluefield,Tazewell,9370,84.4765343
7732,Middletown,NJ,New York,Monmouth,9371,249.4848603
33920,Alva,FL,Fort Myers,Lee,9372,130.8736391
21163,Woodstock,MD,Baltimore,Howard,9373,205.1835969
76642,Groesbeck,TX,,Limestone,9374,89.06061367
97378,Sheridan,OR,Portland,Yamhill,9374,174.8595506
7764,West Long Branch,NJ,New York,Monmouth,9376,231.4785116
96101,Alturas,CA,,Modoc,9376,101.6199309
74523,Antlers,OK,,Pushmataha,9378,68.359375
37681,Limestone,TN,Johnson City,Washington,9379,145.2516866
46783,Roanoke,IN,Huntington,Huntington,9379,108.427305
18072,Pen Argyl,PA,Allentown,Northampton,9381,103.4858388
21632,Federalsburg,MD,,Caroline,9382,96.90067214
29451,Isle of Palms,SC,Charleston,Charleston,9382,486.6180049
4364,Winthrop,ME,Augusta,Kennebec,9384,153.6474338
12832,Granville,NY,Glens Falls,Washington,9384,94.87471526
96756,Koloa,HI,Kapaa,Kauai,9384,608.1081081
14047,Evans,NY,Buffalo,Erie,9387,114.7201018
72687,Yellville,AR,,Marion,9387,105.2631579
28512,Atlantic Beach,NC,Morehead City,Carteret,9389,238.3279225
97394,Waldport,OR,Newport,Lincoln,9389,175.9972813
43460,Rossford,OH,Toledo,Wood,9391,96.95302685
92342,Helendale,CA,Riverside,San Bernardino,9391,122.471246
33876,Sebring,FL,Sebring,Highlands,9393,106.8408551
21084,Jarrettsville,MD,Baltimore,Harford,9394,196.36
12077,Bethlehem,NY,Albany,Albany,9395,176.1297354
37885,Vonore,TN,,Monroe,9395,165.9153206
59828,Corvallis,MT,,Ravalli,9397,201.8043685
51601,Shenandoah,IA,,Page,9398,67.61313129
7004,Fairfield,NJ,New York,Essex,9399,234.214659
11942,East Quogue,NY,New York,Suffolk,9399,443.6363636
31028,Centerville,GA,Warner Robins,Houston,9399,94.30176565
1775,Stow,MA,Boston,Middlesex,9402,234.4511186
8558,Montgomery,NJ,New York,Somerset,9402,251.3642565
63780,Scott City,MO,Sikeston,Scott,9404,82.7230444
48380,Milford,MI,Detroit,Oakland,9405,166.4044567
16933,Richmond,PA,,Tioga,9406,107.6246961
28751,Maggie Valley,NC,Asheville,Haywood,9406,174.563591
19950,Greenwood,DE,Salisbury,Sussex,9408,136.9056737
8068,Pemberton,NJ,Philadelphia,Burlington,9409,95.80310881
30184,White,GA,Atlanta,Bartow,9409,133.8550247
65746,Seymour,MO,Springfield,Webster,9411,99.85576923
8221,Linwood,NJ,Atlantic City,Atlantic,9412,140.9317176
36278,Wedowee,AL,,Randolph,9413,150.6493506
68528,Lincoln,NE,Lincoln,Lancaster,9413,184.4720497
52411,Cedar Rapids,IA,Cedar Rapids,Linn,9415,168.6556955
19352,New London,PA,Philadelphia,Chester,9416,138.0813377
85045,Phoenix,AZ,Phoenix,Maricopa,9416,171.6696113
6057,New Hartford,CT,Torrington,Litchfield,9418,144.5241158
21131,Phoenix,MD,Baltimore,Baltimore,9418,201.0292699
75135,Caddo Mills,TX,Dallas-Fort Worth,Hunt,9418,140.1594973
2537,East Sandwich,MA,Cape Cod,Barnstable,9421,257.4875208
12834,Greenwich,NY,Glens Falls,Washington,9422,120.3208556
6759,Litchfield,CT,Torrington,Litchfield,9423,180.9047619
51632,Clarinda,IA,,Page,9424,61.03286385
36312,Ashford,AL,Dothan,Houston,9425,82.6848249
37220,Nashville,TN,Nashville,Davidson,9426,248.3029418
38310,Adamsville,TN,,McNairy,9426,91.95284352
22973,Stanardsville,VA,Charlottesville,Greene,9428,149.4382022
45663,West Portsmouth,OH,Portsmouth,Scioto,9428,80.0802139
7422,Highland Lake,NJ,New York,Sussex,9430,140.1889466
63101,Saint Louis,MO,St. Louis,Saint Louis City,9430,136.367758
6335,Ledyard,CT,New London,New London,9432,153.3710458
61953,Tuscola,IL,,Douglas,9432,91.55942741
12186,New Scotland,NY,Albany,Albany,9434,178.7356322
22824,Edinburg,VA,,Shenandoah,9435,151.4423077
23192,Montpelier,VA,Richmond,Hanover,9436,162.7854397
60136,Gilberts,IL,Chicago,Kane,9437,114.725085
4071,Raymond,ME,Portland,Cumberland,9438,234.375
57730,Custer,SD,Rapid City,Custer,9439,189.7312095
97444,Gold Beach,OR,Brookings,Curry,9440,243.3660851
38355,Medina,TN,,Gibson,9441,100.0384911
21226,Baltimore,MD,Baltimore,Baltimore City,9442,168.5966411
44081,Perry,OH,Cleveland,Lake,9442,111.6740362
96145,Tahoe City,CA,Sacramento,Placer,9444,517.6112257
12822,Corinth,NY,Albany,Saratoga,9445,127.785059
60096,Winthrop Harbor,IL,Chicago,Lake,9446,129.8363095
12158,Bethlehem,NY,Albany,Albany,9447,140.9062303
72632,Eureka Springs,AR,,Carroll,9448,143.0017606
31331,Townsend,GA,Brunswick,McIntosh,9449,120.0761538
73049,Jones,OK,Oklahoma City,Oklahoma,9449,139.0025186
20616,Bryans Road,MD,Washington,Charles,9451,153.6936044
28594,Emerald Isle,NC,Morehead City,Carteret,9451,270.7203975
50035,Bondurant,IA,Des Moines,Polk,9453,168.504902
67432,Clay Center,KS,,Clay,9453,64.90345191
41016,Ludlow,KY,Cincinnati,Kenton,9455,78.07459677
81252,Westcliffe,CO,,Custer,9456,153.1806067
56468,Nisswa,MN,Brainerd,Crow Wing,9457,265.5275918
28097,Locust,NC,Albemarle,Stanly,9458,119.5464574
62230,Breese,IL,St. Louis,Clinton,9459,105.8369473
67735,Goodland,KS,,Sherman,9460,68.75
95383,Twain Harte,CA,Sonora,Tuolumne,9460,217.5487068
72736,Gravette,AR,Fayetteville,Benton,9462,118.3459604
68526,Lincoln,NE,Lincoln,Lancaster,9463,207.1640024
30183,Waleska,GA,Atlanta,Cherokee,9464,143.1947436
66227,Lenexa,KS,Kansas City,Johnson,9464,163.3854551
35747,Grant,AL,Albertville,Marshall,9466,101.7433803
16033,Forward,PA,Pittsburgh,Butler,9467,137.7654321
78575,Rancho Viejo,TX,Brownsville,Cameron,9468,95.38571355
83544,Orofino,ID,,Clearwater,9469,118.2353106
98596,Winlock,WA,Centralia,Lewis,9469,173.3695652
73448,Marietta,OK,,Love,9471,124
22572,Warsaw,VA,,Richmond,9472,121.8686527
7465,Wanaque,NJ,New York,Passaic,9473,180.2469994
78025,Ingram,TX,Kerrville,Kerr,9474,166.5197585
74047,Mounds,OK,Tulsa,Creek,9475,116.6668248
65010,Ashland,MO,Columbia,Boone,9476,124.7210295
75709,Tyler,TX,Tyler,Smith,9477,150.3567788
81635,Parachute,CO,Glenwood Springs,Garfield,9477,157.011711
18661,White Haven,PA,Scranton,Luzerne,9479,96.50393531
22851,Stanley,VA,,Page,9480,120.015949
14706,Allegany,NY,Olean,Cattaraugus,9481,83.46896071
34637,Land O Lakes,FL,Tampa,Pasco,9481,127.7348949
59847,Lolo,MT,Missoula,Missoula,9483,213.5231317
11709,Bayville,NY,New York,Nassau,9484,327.9459951
4572,Waldoboro,ME,,Lincoln,9485,139.8390342
37082,Kingston Springs,TN,Nashville,Cheatham,9486,183.1927172
73165,Oklahoma City,OK,Oklahoma City,Oklahoma,9486,122.4080268
19960,Lincoln,DE,Salisbury,Sussex,9488,149.112311
99141,Kettle Falls,WA,Spokane,Stevens,9489,150.4329004
12721,Mamakating,NY,,Sullivan,9490,136.7438867
