Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
7/31/2018,84764,61019,IL,Freeport,Stephenson,Davis,12078,148400,0,0,0.174980206,,,2007-08,2007-Q3,158600,-0.064312736,2007-03
7/31/2018,87096,66092,KS,Ottawa,Franklin,Wellsville,12079,156700,0.005131495,0.028215223,0.061653117,,,2018-07,2018-Q3,156700,0,2018-07
7/31/2018,62780,12835,NY,Albany,Saratoga,Day,12080,173100,0.001156738,0.021238938,0.025473934,,,2018-07,2018-Q3,173100,0,2018-07
7/31/2018,61061,8343,NJ,Philadelphia,Gloucester,Elk,12081,209500,0.005278311,0.022949219,0.110816543,,,2006-05,2006-Q2,240000,-0.127083333,2005-08
7/31/2018,59889,5445,VT,Burlington,Chittenden,Charlotte,12082,500600,0.005019072,-0.001197127,-0.040260736,,,2017-05,2017-Q2,525600,-0.047564688,2016-11
7/31/2018,63343,13862,NY,Binghamton,Broome,Barker,12083,116500,0,0.006044905,0.118042226,,,2018-07,2018-Q3,116500,0,2018-07
7/31/2018,81950,54873,WI,Duluth,Douglas,Solon Springs,12084,148700,0.001346801,0.019191227,0.001346801,,,2017-11,2017-Q4,149000,-0.002013423,2017-10
7/31/2018,59183,3753,NH,Claremont,Sullivan,Grantham,12085,253800,0.003955696,0.011155378,0.028779895,,,2006-04,2006-Q2,305300,-0.168686538,2004-04
7/31/2018,61927,10926,NY,New York,Orange,Harriman,12086,175400,0.004006869,-0.020111732,-0.002275313,,,2006-11,2006-Q4,281500,-0.376909414,2002-12
7/31/2018,94084,83252,ID,,Oneida,Malad City,12087,156500,0.006430868,0.02421466,0.058863329,,,2018-07,2018-Q3,156500,0,2018-07
7/31/2018,64183,15610,PA,Pittsburgh,Fayette,Bullskin,12088,134100,-0.006666667,-0.020452885,0.034722222,,,2016-07,2016-Q3,140500,-0.045551601,2016-02
7/31/2018,59794,5055,VT,Claremont,Windsor,Norwich,12089,447900,0.003360215,0.013807153,0.03728578,,,2018-07,2018-Q3,447900,0,2018-07
7/31/2018,86384,64150,MO,Kansas City,Platte,Riverside,12090,221400,0.002263468,-0.009838998,0.079473428,,,2018-03,2018-Q1,223900,-0.011165699,2018-03
7/31/2018,58451,1612,MA,Worcester,Worcester,Paxton,12091,320200,0.001877347,0.010732323,0.076664425,,,2005-10,2005-Q4,326900,-0.020495564,2005-04
7/31/2018,81994,54945,WI,,Waupaca,Iola,12092,132800,-0.009694258,-0.007473842,0.019186493,,,2018-05,2018-Q2,134600,-0.013372957,2017-12
7/31/2018,85260,62014,IL,St. Louis,Macoupin,Bunker Hill,12093,94100,0,0.004268943,0.160295931,,,2006-07,2006-Q3,97600,-0.035860656,2006-04
7/31/2018,87704,67654,KS,,Norton,Norton,12094,65900,-0.001515152,-0.003025719,-0.00753012,,,2017-05,2017-Q2,67200,-0.019345238,2017-02
7/31/2018,69291,27311,NC,,Caswell,Pelham,12095,72700,0.018207283,0.058224163,0.152139461,,,2008-07,2008-Q3,76500,-0.049673203,2007-06
7/31/2018,81150,53020,WI,Sheboygan,Sheboygan,Elkhart Lake,12096,235000,0.010318143,0.027097902,0.098130841,,,2018-07,2018-Q3,235000,0,2018-07
7/31/2018,98329,95634,CA,Sacramento,El Dorado,Georgetown,12097,338900,0.009231686,0.011339899,0.000295159,,,2006-01,2006-Q1,382500,-0.113986928,2005-03
7/31/2018,73339,35133,AL,Birmingham,Saint Clair,Springville,12098,144900,0.002768166,0.008350731,0.065441176,,,2018-07,2018-Q3,144900,0,2018-07
7/31/2018,59271,3884,NH,Boston,Strafford,Strafford,12099,285100,0.002108963,0.020766201,0.081562974,,,2018-07,2018-Q3,285100,0,2018-07
7/31/2018,70269,29039,SC,Orangeburg,Orangeburg,Cordova,12100,73000,-0.004092769,0.005509642,0.001371742,,,2017-09,2017-Q3,73600,-0.008152174,2017-09
7/31/2018,89278,71964,AR,Hot Springs,Garland,Pearcy,12101,139700,0.015261628,0.042537313,-0.013418079,,,2017-02,2017-Q1,145600,-0.040521978,2016-11
7/31/2018,78238,46742,IN,Angola,Steuben,Hamilton,12102,154700,0.001294498,0.013761468,0.035475234,,,2018-07,2018-Q3,154700,0,2018-07
7/31/2018,81586,54151,WI,Marinette,Marinette,Niagara,12103,82800,0.002421308,-0.002409639,0.033707865,,,2003-04,2003-Q2,86500,-0.042774566,2002-12
7/31/2018,59199,3782,NH,Claremont,Sullivan,Sunapee,12104,342800,0.00439496,0.010911236,0.064926996,,,2018-07,2018-Q3,342800,0,2018-07
7/31/2018,66956,21658,MD,Baltimore,Queen Annes,Queenstown,12105,426400,0.00070406,0.017418277,0.006847698,,,2007-02,2007-Q1,501100,-0.149072042,2005-01
7/31/2018,79710,49344,MI,Holland,Allegan,Shelbyville,12106,171100,0.009439528,0.026394721,0.076100629,,,2018-07,2018-Q3,171100,0,2018-07
7/31/2018,81165,53038,WI,Watertown,Jefferson,Johnson Creek,12107,233500,0.009948097,0.044742729,0.101415094,,,2018-07,2018-Q3,233500,0,2018-07
7/31/2018,63128,13456,NY,Utica,Oneida,Paris,12108,161900,-0.001849568,0.018238994,0.056788512,,,2018-06,2018-Q2,162200,-0.001849568,2018-06
7/31/2018,84949,61410,IL,Galesburg,Knox,Abingdon,12109,52600,0.005736138,0.013487476,0.021359223,,,2003-07,2003-Q3,54800,-0.040145985,2002-03
7/31/2018,86067,63459,MO,Hannibal,Ralls,New London,12110,130400,-0.009118541,-0.0143613,-0.00381971,,,2017-03,2017-Q1,133900,-0.02613891,2017-01
7/31/2018,88791,70770,LA,Baton Rouge,East Baton Rouge,Pride,12111,174000,0.001150748,0.004039238,0.072749692,,,2018-07,2018-Q3,174000,0,2018-07
7/31/2018,63062,13329,NY,Utica,Herkimer,Dolgeville,12112,76000,0.006622517,0.022880215,0.088825215,,,2018-07,2018-Q3,76000,0,2018-07
7/31/2018,80825,52068,IA,Dubuque,Dubuque,Peosta,12113,246100,-0.002432104,-0.000812018,-0.00766129,,,2017-05,2017-Q2,252700,-0.026117926,2017-04
7/31/2018,88663,70543,LA,Lafayette,Acadia,Iota,12114,110200,-0.009883199,-0.01431127,-0.012544803,,,2017-09,2017-Q3,112500,-0.020444444,2017-06
7/31/2018,97279,93451,CA,San Luis Obispo,San Luis Obispo,San Miguel,12115,370100,0.011755057,0.029771842,0.098545562,,,2006-09,2006-Q3,383200,-0.034185804,2006-04
7/31/2018,98375,95684,CA,Sacramento,El Dorado,Somerset,12116,378200,-0.002110818,0.006386376,0.156928724,,,2018-05,2018-Q2,379500,-0.00342556,2018-05
7/31/2018,399515,3861,NH,Boston,Strafford,Lee,12117,332400,0.001204819,0.020884521,0.097029703,,,2018-07,2018-Q3,332400,0,2018-07
7/31/2018,76495,43061,OH,Columbus,Delaware,Ostrander,12118,260800,0.00076746,-0.001913509,0.116438356,,,2018-01,2018-Q1,269500,-0.032282004,2018-01
7/31/2018,64380,15943,PA,Johnstown,Cambria,Nanty-Glo,12119,38600,-0.025252525,-0.087470449,-0.194154489,,,2015-02,2015-Q1,50500,-0.235643564,
7/31/2018,78188,46571,IN,,Lagrange,Topeka,12120,170500,0.001762632,0.010669828,0.041539401,,,2018-07,2018-Q3,170500,0,2018-07
7/31/2018,59055,3225,NH,Laconia,Belknap,Barnstead,12121,196700,0.002037697,0.004596527,0.094602115,,,2007-01,2007-Q1,209900,-0.062887089,2005-05
7/31/2018,68102,24330,VA,,Grayson,Fries,12122,66000,0.00456621,0.010719755,-0.011976048,,,2007-09,2007-Q3,88700,-0.255918828,2007-02
7/31/2018,84797,61063,IL,Rockford,Winnebago,Pecatonica,12123,116600,0.003442341,0.006039689,0.1,,,2007-12,2007-Q4,129400,-0.098918083,2006-07
7/31/2018,58893,2764,MA,Providence,Bristol,Dighton,12124,314100,-0.000954198,-0.002223634,0.043175025,,,2005-11,2005-Q4,326100,-0.036798528,2004-11
7/31/2018,81122,52778,IA,Muscatine,Muscatine,Wilton,12125,175800,0.002852253,0.01559792,0.040852575,,,2018-07,2018-Q3,175800,0,2018-07
7/31/2018,76386,42519,KY,Somerset,Pulaski,Burnside,12126,53900,0.028625954,0.011257036,-0.103161398,,,2015-07,2015-Q3,62300,-0.134831461,2014-08
7/31/2018,58204,1010,MA,Springfield,Hampden,Brimfield,12127,251800,0.001192843,0,0.021915584,,,2005-09,2005-Q3,266500,-0.055159475,2005-02
7/31/2018,65061,17372,PA,Gettysburg,Adams,Latimore,12128,204700,0.012363996,0.05624355,0.05952381,,,2008-02,2008-Q1,212400,-0.036252354,2007-04
7/31/2018,67067,21830,MD,Salisbury,Wicomico,Hebron,12129,174900,-0.000571429,0.00114482,0.049819928,,,2007-05,2007-Q2,213000,-0.178873239,2005-03
7/31/2018,69935,28420,NC,Myrtle Beach,Brunswick,Ash,12130,134200,0.003739716,0.015128593,0.100902379,,,2007-12,2007-Q4,147200,-0.088315217,2006-05
7/31/2018,75038,38857,MS,Tupelo,Lee,Mooreville,12131,147100,0.014482759,0.052217454,0.123758594,,,2018-07,2018-Q3,147100,0,2018-07
7/31/2018,94901,85324,AZ,Prescott,Yavapai,Black Canyon City,12132,199000,-0.011425733,-0.020669291,0.069317571,,,2007-06,2007-Q2,221700,-0.102390618,2006-12
7/31/2018,99971,98812,WA,,Okanogan,Brewster,12133,145200,0.00137931,0.01396648,0.048375451,,,2018-07,2018-Q3,145200,0,2018-07
7/31/2018,67550,23124,VA,Richmond,New Kent,New Kent,12134,248300,0.002017756,0.004043672,0.014711892,,,2018-01,2018-Q1,248900,-0.002410607,2017-10
7/31/2018,59148,3576,NH,Berlin,Coos,Stewartstown,12135,111100,0.00634058,0.014611872,0.044172932,,,2007-05,2007-Q2,123800,-0.102584814,2005-10
7/31/2018,74117,37031,TN,Nashville,Sumner,Castalian Springs,12136,200700,0.00753012,0.031346351,0.088394794,,,2018-07,2018-Q3,200700,0,2018-07
7/31/2018,74825,38456,TN,Lawrenceburg,Lawrence,Ethridge,12137,103300,-0.003857281,0.008789063,0.125272331,,,2018-05,2018-Q2,103800,-0.004816956,2018-05
7/31/2018,79650,49267,MI,Monroe,Monroe,Ottawa Lake,12138,177200,0.004535147,0.020737327,0.030232558,,,2018-07,2018-Q3,177200,0,2018-07
7/31/2018,59000,3034,NH,Boston,Rockingham,Candia,12139,293900,0.005129959,0.016955017,0.078928047,,,2018-07,2018-Q3,293900,0,2018-07
7/31/2018,59164,3598,NH,Berlin,Coos,Whitefield,12140,170400,0.016100179,0.027124774,0.049261084,,,2007-03,2007-Q1,180300,-0.054908486,2005-04
7/31/2018,64893,17062,PA,Harrisburg,Perry,Tuscarora,12141,156700,0.004487179,0.022178735,0.053091398,,,2018-07,2018-Q3,156700,0,2018-07
7/31/2018,77346,44837,OH,Norwalk,Huron,Greenwich,12142,90500,0.002214839,0.020293123,0.120049505,,,2018-07,2018-Q3,90500,0,2018-07
7/31/2018,77451,45118,OH,Cincinnati,Brown,Fayetteville,12143,138500,-0.001441961,0.014652015,0.032811335,,,2015-06,2015-Q2,152500,-0.091803279,2015-02
7/31/2018,65277,17960,PA,Pottsville,Schuylkill,West Penn,12144,154100,0.005218526,0.011818779,-0.002588997,,,2015-11,2015-Q4,165300,-0.067755596,2015-07
7/31/2018,77338,44824,OH,Sandusky,Erie,Castalia,12145,135100,0.002969562,0.009715994,0.073073868,,,2018-07,2018-Q3,135100,0,2018-07
7/31/2018,84983,61448,IL,Galesburg,Knox,Knoxville,12146,89500,0.003363229,0.010158014,0.025200458,,,2018-07,2018-Q3,89500,0,2018-07
7/31/2018,100028,98932,WA,Yakima,Yakima,Granger,12147,157000,0.014211886,0.03630363,0.084254144,,,2018-07,2018-Q3,157000,0,2018-07
7/31/2018,60731,7640,NJ,New York,Bergen,Harrington Park,12148,584700,-0.003408897,-0.025337556,-0.006288239,,,2006-06,2006-Q2,688000,-0.150145349,2004-10
7/31/2018,62356,12051,NY,,Greene,Coxsackie,12149,164300,0.002440513,0.017967782,0.066190785,,,2006-03,2006-Q1,172700,-0.048639259,2005-09
7/31/2018,77730,45653,OH,Portsmouth,Scioto,Minford,12150,102400,0.001956947,0.008866995,0.033299697,,,2018-07,2018-Q3,102400,0,2018-07
7/31/2018,97362,93615,CA,Visalia,Tulare,Cutler,12151,146000,-0.005449591,-0.022103148,0.020265549,,,2007-03,2007-Q1,178900,-0.183901621,2005-08
7/31/2018,67108,21918,MD,Philadelphia,Cecil,Conowingo,12152,237200,-0.001683502,0.014108593,0.084095064,,,2007-08,2007-Q3,273500,-0.132723949,2005-07
7/31/2018,70260,29018,SC,Orangeburg,Orangeburg,Bowman,12153,49500,0.02484472,0.050955414,0.029106029,,,2007-04,2007-Q2,67400,-0.265578635,2005-07
7/31/2018,62281,11930,NY,New York,Suffolk,Amagansett,12154,3104000,0.004595767,0.003296916,0.113982199,,,2018-07,2018-Q3,3104000,0,2018-07
7/31/2018,62977,13132,NY,Syracuse,Oswego,Schroeppel,12155,133100,-0.000750751,0.008333333,0.013709063,,,2018-06,2018-Q2,133200,-0.000750751,2018-06
7/31/2018,82032,55006,MN,Minneapolis-St Paul,Isanti,Braham,12156,155600,0.015003262,0.057065217,0.144117647,,,2006-09,2006-Q3,167200,-0.06937799,2005-06
7/31/2018,90610,74966,OK,Fort Smith,LeFlore,Wister,12157,77700,-0.003846154,0.010403121,0.103693182,,,2018-06,2018-Q2,78000,-0.003846154,2018-05
7/31/2018,81602,54173,WI,Green Bay,Brown,Suamico,12158,218700,0.002291476,0.017209302,0.063715953,,,2018-07,2018-Q3,218700,0,2018-07
7/31/2018,91228,76071,TX,Dallas-Fort Worth,Wise,Newark,12159,224100,0.007191011,0.039424861,0.087336245,,,2018-07,2018-Q3,224100,0,2018-07
7/31/2018,62809,12865,NY,Glens Falls,Washington,Salem,12160,148100,0,0.000675676,0.018569464,,,2018-07,2018-Q3,148100,0,2018-07
7/31/2018,74548,37902,TN,Knoxville,Knox,Knoxville,12161,319900,-0.001248829,0.044400914,0.094049248,,,2018-06,2018-Q2,320300,-0.001248829,2018-06
7/31/2018,78547,47346,IN,Richmond,Wayne,Hagerstown,12162,106800,0.001876173,0.005649718,0.118324607,,,2018-07,2018-Q3,106800,0,2018-07
7/31/2018,79833,49637,MI,Traverse City,Grand Traverse,Grawn,12163,163500,0.005535055,0.028949025,0.05551969,,,2018-07,2018-Q3,163500,0,2018-07
7/31/2018,78504,47246,IN,Columbus,Bartholomew,Hope,12164,103400,-0.006724304,-0.00481232,0.077083333,,,2018-05,2018-Q2,104300,-0.008628955,2018-04
7/31/2018,79633,49249,MI,Hillsdale,Hillsdale,Jerome,12165,162000,0.002475248,0.013133208,0.08072048,,,2006-08,2006-Q3,164900,-0.017586416,2006-05
7/31/2018,78241,46746,IN,,Lagrange,Howe,12166,140200,0.004297994,0.008633094,0.193191489,,,2018-07,2018-Q3,140200,0,2018-07
7/31/2018,86297,64048,MO,Kansas City,Clay,Holt,12167,268000,0.011320755,0.075873143,0.185316232,,,2018-07,2018-Q3,268000,0,2018-07
7/31/2018,59303,4015,ME,Portland,Cumberland,Casco,12168,234400,0.001709402,-0.00762066,0.066909422,,,2018-03,2018-Q1,237700,-0.013883046,2018-01
7/31/2018,59803,5068,VT,Claremont,Windsor,Royalton,12169,185500,0.007057546,0.02827051,0.062428408,,,2007-03,2007-Q1,188600,-0.016436903,2006-11
7/31/2018,65427,18334,PA,East Stroudsburg,Monroe,Tobyhanna,12170,143700,0.00983837,0.031586504,0.218829517,,,2007-12,2007-Q4,185400,-0.224919094,2003-06
7/31/2018,98217,95458,CA,Clearlake,Lake,Lucerne,12171,183700,0.026830632,0.116717325,0.102641056,,,2006-03,2006-Q1,239300,-0.232344338,2005-06
7/31/2018,82024,54984,WI,,Waushara,Wild Rose,12172,145200,0.00068918,0.01184669,0.029057406,,,2018-07,2018-Q3,145200,0,2018-07
7/31/2018,91057,75750,TX,Tyler,Smith,Arp,12173,135900,0.009658247,0.01874063,0.135338346,,,2018-07,2018-Q3,135900,0,2018-07
7/31/2018,65406,18249,PA,Scranton,Luzerne,Sugarloaf,12174,172900,-0.003458213,-0.002308136,0.005232558,,,2008-02,2008-Q1,181200,-0.04580574,2007-10
7/31/2018,74614,38049,TN,Memphis,Tipton,Mason,12175,89500,-0.003340757,0.014739229,0.109045849,,,2018-06,2018-Q2,89800,-0.003340757,2018-06
7/31/2018,88444,70057,LA,New Orleans,Saint Charles,Hahnville,12176,162400,-0.001843884,0.006195787,-0.004901961,,,2016-12,2016-Q4,166300,-0.023451594,2016-10
7/31/2018,70624,29643,SC,Seneca,Oconee,Fair Play,12177,225100,0.013051305,0.046490005,0.088491296,,,2008-06,2008-Q2,238500,-0.056184486,2008-03
7/31/2018,63269,13748,NY,Binghamton,Broome,Conklin,12178,115500,0.011383538,0.065498155,0.276243094,,,2018-07,2018-Q3,115500,0,2018-07
7/31/2018,63298,13795,NY,Binghamton,Broome,Kirkwood,12179,110500,0.011904762,0.050380228,0.281902552,,,2018-07,2018-Q3,110500,0,2018-07
7/31/2018,81545,54023,WI,Minneapolis-St Paul,Saint Croix,Roberts,12180,266600,0.005658242,0.019502868,0.089052288,,,2018-07,2018-Q3,266600,0,2018-07
7/31/2018,93494,80642,CO,Greeley,Weld,Hudson,12181,423300,-0.001650943,0.007617234,0.027676621,,,2018-06,2018-Q2,424000,-0.001650943,2018-06
7/31/2018,81395,53574,WI,Madison,Green,New Glarus,12182,227500,0.003528893,0.028481013,0.119035908,,,2018-07,2018-Q3,227500,0,2018-07
7/31/2018,63598,14548,NY,Rochester,Ontario,Shortsville,12183,130600,-0.002291826,0.003843198,0.05834684,,,2018-06,2018-Q2,130900,-0.002291826,2018-05
7/31/2018,90157,73742,OK,,Kingfisher,Hennessey,12184,99500,0.012207528,0.033229491,0.086244541,,,2018-07,2018-Q3,99500,0,2018-07
7/31/2018,90935,75473,TX,Paris,Lamar,Powderly,12185,133400,0,-0.002989537,0.02143951,,,2018-03,2018-Q1,134200,-0.005961252,2018-02
7/31/2018,63555,14485,NY,Rochester,Livingston,Lima,12186,151500,0.002647253,0.009327115,0.052814454,,,2018-07,2018-Q3,151500,0,2018-07
7/31/2018,72018,32462,FL,,Washington,Vernon,12187,98300,0.005112474,0.031479538,0.135103926,,,2006-07,2006-Q3,120100,-0.181515404,2005-06
7/31/2018,82201,55349,MN,Minneapolis-St Paul,Wright,Howard Lake,12188,195000,0,0.011410788,0.006711409,,,2018-07,2018-Q3,195000,0,2018-07
7/31/2018,91390,76431,TX,Dallas-Fort Worth,Wise,Chico,12189,174000,0.009866512,0.028368794,0.175675676,,,2018-07,2018-Q3,174000,0,2018-07
7/31/2018,98347,95655,CA,Sacramento,Sacramento,Mather Air Force Base,12190,399600,0.002006018,0.010622155,0.082340195,,,2005-10,2005-Q4,444000,-0.1,2005-01
7/31/2018,59211,3813,NH,,Carroll,Conway,12191,195100,-0.001024066,0.002569373,0.073747936,,,2018-05,2018-Q2,195500,-0.002046036,2018-05
7/31/2018,69398,27541,NC,Durham,Person,Hurdle Mills,12192,183800,-0.001629549,0.011557512,0.072971395,,,2018-06,2018-Q2,184100,-0.001629549,2018-06
7/31/2018,75273,39360,MS,Meridian,Clarke,Shubuta,12193,69400,-0.005730659,-0.004304161,0.007256894,,,2007-08,2007-Q3,99200,-0.300403226,2005-04
7/31/2018,81958,54891,WI,,Bayfield,Washburn,12194,129200,0.007014809,0.010164191,0.050406504,,,2003-07,2003-Q3,130300,-0.008442057,2003-06
7/31/2018,62339,12027,NY,Albany,Saratoga,Ballston,12195,252400,0.000396354,0.006781013,0.044701987,,,2018-07,2018-Q3,252400,0,2018-07
7/31/2018,63722,14772,NY,Olean,Cattaraugus,Randolph,12196,77900,0.009067358,0.03042328,0.074482759,,,2018-07,2018-Q3,77900,0,2018-07
7/31/2018,78635,47512,IN,Vincennes,Knox,Bicknell,12197,46400,-0.039337474,-0.051124744,-0.134328358,,,2017-12,2017-Q4,55000,-0.156363636,
7/31/2018,73216,34773,FL,Orlando,Osceola,Saint Cloud,12198,243400,0.009958506,0.023118958,0.055507372,,,2006-06,2006-Q2,332600,-0.268190018,2005-02
7/31/2018,73693,36025,AL,Montgomery,Elmore,Elmore,12199,141700,-0.002814919,0.002121641,0.026068067,,,2006-07,2006-Q3,168300,-0.158051099,2005-10
7/31/2018,74229,37189,TN,Nashville,Davidson,Nashville,12200,218700,0.009229349,0.038461538,0.165157166,,,2018-07,2018-Q3,218700,0,2018-07
7/31/2018,58935,2838,RI,Providence,Providence,Manville,12201,243100,-0.002052545,0.004960728,0.042006001,,,2006-06,2006-Q2,278600,-0.127422828,2004-02
7/31/2018,63050,13317,NY,Amsterdam,Montgomery,Canajoharie,12202,88700,0.003393665,0.009101251,0.043529412,,,2007-02,2007-Q1,93300,-0.049303323,2006-06
7/31/2018,67332,22625,VA,Winchester,Frederick,Cross Junction,12203,237400,-0.010421009,-0.03299389,0.051372896,,,2018-04,2018-Q2,245500,-0.03299389,2017-12
7/31/2018,73345,35143,AL,Birmingham,Shelby,Shelby,12204,218100,0,0.008788159,0.132398754,,,2018-07,2018-Q3,218100,0,2018-07
7/31/2018,74479,37779,TN,Knoxville,Union,Luttrell,12205,79400,0.008894536,0.017948718,0.201210287,,,2007-11,2007-Q4,85500,-0.071345029,2006-09
7/31/2018,74545,37891,TN,Morristown,Hamblen,Whitesburg,12206,102800,-0.004840271,-0.019083969,0.058702369,,,2018-03,2018-Q1,104900,-0.020019066,2018-02
7/31/2018,62678,12580,NY,New York,Dutchess,Hyde Park,12207,244500,0.012003311,0.03470165,0.050709067,,,2006-08,2006-Q3,313300,-0.21959783,2003-09
7/31/2018,66958,21660,MD,,Caroline,Ridgely,12208,204700,0.00244858,0.016890214,0.093482906,,,2007-05,2007-Q2,253100,-0.191228763,2005-04
7/31/2018,73259,35006,AL,Tuscaloosa,Tuscaloosa,Brookwood,12209,80200,-0.007425743,-0.006195787,0.131170663,,,2007-04,2007-Q2,88600,-0.094808126,2005-04
7/31/2018,79164,48367,MI,Detroit,Oakland,Leonard,12210,344300,-0.007208766,-0.016004573,0.092322335,,,2018-04,2018-Q2,349900,-0.016004573,2018-03
7/31/2018,60978,8089,NJ,Philadelphia,Camden,Chesilhurst,12211,165100,0.007321538,0.018507094,0.076973255,,,2007-09,2007-Q3,215900,-0.235294118,2004-09
7/31/2018,59735,4953,ME,Bangor,Penobscot,Newport,12212,121800,0,-0.004088307,0.063755459,,,2018-04,2018-Q2,122300,-0.004088307,2018-04
7/31/2018,60839,7852,NJ,New York,Morris,Roxbury,12213,298000,0.00269179,0.008801625,0.050405358,,,2006-07,2006-Q3,374100,-0.203421545,2004-04
7/31/2018,89024,71327,LA,,Avoyelles,Cottonport,12214,89900,0.003348214,0.013528749,0.035714286,,,2018-07,2018-Q3,89900,0,2018-07
7/31/2018,65040,17344,PA,Gettysburg,Adams,McSherrystown,12215,155400,0.00712897,0.019016393,0.062200957,,,2006-08,2006-Q3,165500,-0.06102719,2005-12
7/31/2018,74466,37762,TN,Knoxville,Campbell,Jellico,12216,54300,0.001845018,0.018761726,0.077380952,,,2017-12,2017-Q4,54400,-0.001838235,2017-12
7/31/2018,99095,97127,OR,Portland,Yamhill,Lafayette,12217,287300,0.005248425,0.026804861,0.123582323,,,2018-07,2018-Q3,287300,0,2018-07
7/31/2018,72120,32628,FL,,Dixie,Old Town,12218,79400,0.010178117,0.027166882,0.137535817,,,2006-05,2006-Q2,86400,-0.081018519,2005-11
7/31/2018,76987,44084,OH,Ashtabula,Ashtabula,Roaming Shores,12219,142500,0.009206799,0.028880866,0.086128049,,,2018-07,2018-Q3,142500,0,2018-07
7/31/2018,86558,64720,MO,Kansas City,Bates,Adrian,12220,122500,0.003276003,0.018287614,0.079295154,,,2018-07,2018-Q3,122500,0,2018-07
7/31/2018,90468,74571,OK,Fort Smith,LeFlore,Talihina,12221,57000,-0.012131716,-0.018932874,0.053604436,,,2018-03,2018-Q1,58200,-0.020618557,2018-02
7/31/2018,63757,14823,NY,Corning,Steuben,Canisteo,12222,72300,0.001385042,0.009776536,0.035816619,,,2018-07,2018-Q3,72300,0,2018-07
7/31/2018,71283,30711,GA,Dalton,Murray,Crandall,12223,109700,0.012927054,0.060928433,0.243764172,,,2005-01,2005-Q1,118200,-0.071912014,
7/31/2018,81833,54661,WI,,Trempealeau,Trempealeau,12224,186400,0.004851752,0.015803815,0.014145811,,,2018-01,2018-Q1,187800,-0.007454739,2017-11
7/31/2018,97411,93675,CA,Fresno,Fresno,Squaw Valley,12225,247700,0.011433238,0.037269682,0.076488483,,,2006-02,2006-Q1,312600,-0.207613564,2005-02
7/31/2018,73461,35452,AL,Tuscaloosa,Tuscaloosa,Coker,12226,154900,0.017071569,0.043800539,0.115994236,,,2015-01,2015-Q1,160300,-0.033686837,2014-11
7/31/2018,94556,84339,UT,Logan,Cache,Wellsville,12227,270100,0.007835821,0.035659509,0.164224138,,,2018-07,2018-Q3,270100,0,2018-07
7/31/2018,63303,13803,NY,Cortland,Cortland,Marathon,12228,108600,0.006487488,0.021636877,0.083832335,,,2018-07,2018-Q3,108600,0,2018-07
7/31/2018,71663,31773,GA,Thomasville,Thomas,Ochlocknee,12229,126100,-0.000792393,0.021052632,0.084264832,,,2018-06,2018-Q2,126200,-0.000792393,2018-06
7/31/2018,89864,73028,OK,Oklahoma City,Logan,Crescent,12230,84900,0.013126492,0.05204461,0.101167315,,,2018-07,2018-Q3,84900,0,2018-07
7/31/2018,63675,14712,NY,Jamestown,Chautauqua,Ellery,12231,165200,0.002427184,0.0036452,-0.005418423,,,2016-04,2016-Q2,175900,-0.060830017,2014-12
7/31/2018,79563,49076,MI,Lansing,Eaton,Olivet,12232,121800,0.010788382,0.035714286,0.07029877,,,2007-03,2007-Q1,124000,-0.017741935,2006-12
7/31/2018,82233,55382,MN,St. Cloud,Stearns,South Haven,12233,243700,0.015416667,0.060949064,0.067922875,,,2018-07,2018-Q3,243700,0,2018-07
7/31/2018,70469,29429,SC,Charleston,Charleston,Awendaw,12234,411300,-0.006521739,-0.025817148,0.11102107,,,2018-04,2018-Q2,422200,-0.025817148,2018-03
7/31/2018,80155,50124,IA,Ames,Story,Huxley,12235,206800,0.002423655,0.009272816,0.049746193,,,2018-07,2018-Q3,206800,0,2018-07
7/31/2018,73287,35049,AL,Birmingham,Blount,Cleveland,12236,132000,0.001517451,-0.016393443,0.026438569,,,2018-04,2018-Q2,134200,-0.016393443,2018-03
7/31/2018,62543,12413,NY,,Greene,Cairo,12237,158100,-0.001263424,-0.001263424,0.059651475,,,2007-08,2007-Q3,174000,-0.09137931,2006-01
7/31/2018,87443,67062,KS,Wichita,Harvey,Hesston,12238,162300,0.009956441,0.038387716,0.043729904,,,2015-06,2015-Q2,163200,-0.005514706,2015-05
7/31/2018,99227,97368,OR,Newport,Lincoln,Otis,12239,234500,-0.001277683,0.030769231,0.181955645,,,2018-06,2018-Q2,234800,-0.001277683,2018-06
7/31/2018,67105,21915,MD,Philadelphia,Cecil,Chesapeake City,12240,250000,0.000800641,0.02124183,0.095530237,,,2006-05,2006-Q2,299200,-0.164438503,2005-07
7/31/2018,76274,42217,KY,Clarksville,Christian,Crofton,12241,114800,0.015929204,0.052245646,0.142288557,,,2018-07,2018-Q3,114800,0,2018-07
7/31/2018,82431,55760,MN,,Aitkin,McGregor,12242,177700,0.013112885,0.033740547,0.089515635,,,2006-03,2006-Q1,179400,-0.009476031,2005-12
7/31/2018,89399,72132,AR,Pine Bluff,Jefferson,Redfield,12243,117700,0.002555366,0.031551271,0.184104628,,,2018-07,2018-Q3,117700,0,2018-07
