Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude
36109,Montgomery,AL,Montgomery,Montgomery,3914,32.390547,-86.239667
28658,Newton,NC,Hickory,Catawba,3916,35.631914,-81.17193
30533,Dahlonega,GA,,Lumpkin,3916,34.541371,-84.024387
46815,Fort Wayne,IN,Fort Wayne,Allen,3918,41.102735,-85.058629
49509,Wyoming,MI,Grand Rapids,Kent,3919,42.897707,-85.692805
17901,Pottsville,PA,Pottsville,Schuylkill,3920,40.708751,-76.282986
70131,New Orleans,LA,New Orleans,Orleans,3920,29.915873,-89.962403
11793,Wantagh,NY,New York,Nassau,3922,40.67815,-73.509519
61611,East Peoria,IL,Peoria,Tazewell,3922,40.66615,-89.5801
90605,South Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3922,34.017417,-118.093076
45212,Norwood,OH,Cincinnati,Hamilton,3925,39.155615,-84.459664
60018,Des Plaines,IL,Chicago,Cook,3926,41.704979,-87.818461
37912,Knoxville,TN,Knoxville,Knox,3927,36.007549,-83.984876
34275,Nokomis,FL,North Port-Sarasota-Bradenton,Sarasota,3928,27.151792,-82.422444
98037,Lynnwood,WA,Seattle,Snohomish,3929,47.839227,-122.285468
85119,Apache Junction,AZ,Phoenix,Pinal,3929,33.395202,-111.519692
86401,Kingman,AZ,Lake Havasu City,Mohave,3931,35.203743,-114.043579
8005,Barnegat,NJ,New York,Ocean,3932,39.753858,-74.293989
30224,Griffin,GA,Atlanta,Spalding,3932,33.240386,-84.273402
11413,New York,NY,New York,Queens,3934,40.664542,-73.755926
54130,Kaukauna,WI,Appleton,Outagamie,3934,44.27804,-88.27205
22153,Springfield,VA,Washington,Fairfax,3936,38.744969,-77.23564
55068,Rosemount,MN,Minneapolis-St Paul,Dakota,3937,44.73941,-93.12577
60636,Chicago,IL,Chicago,Cook,3937,41.775739,-87.669064
76110,Fort Worth,TX,Dallas-Fort Worth,Tarrant,3937,32.707831,-97.338265
70130,New Orleans,LA,New Orleans,Orleans,3940,29.939504,-90.074122
85737,Oro Valley,AZ,Tucson,Pima,3941,32.414615,-110.946562
49036,Coldwater,MI,Coldwater,Branch,3942,41.905358,-85.058716
91214,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3943,34.236302,-118.249185
43004,Columbus,OH,Columbus,Franklin,3944,39.99562,-82.81129
46304,Chesterton,IN,Chicago,Porter,3945,41.613626,-87.04613
85024,Phoenix,AZ,Phoenix,Maricopa,3946,33.736104,-112.029599
1906,Saugus,MA,Boston,Essex,3947,42.472112,-70.997794
14227,Cheektowaga,NY,Buffalo,Erie,3948,42.885308,-78.746202
40206,Louisville,KY,Louisville/Jefferson County,Jefferson,3949,38.25032,-85.703411
32003,Fleming Island,FL,Jacksonville,Clay,3950,30.048122,-81.688683
76001,Arlington,TX,Dallas-Fort Worth,Tarrant,3951,32.635563,-97.148829
37355,Manchester,TN,Tullahoma,Coffee,3952,35.517946,-86.06988
11003,Elmont,NY,New York,Nassau,3953,40.697558,-73.704946
33708,Madeira Beach,FL,Tampa,Pinellas,3954,27.68887,-85.210223
7090,Westfield,NJ,New York,Union,3955,40.652851,-74.346764
19355,Malvern,PA,Philadelphia,Chester,3956,40.03622,-75.51381
28786,Waynesville,NC,Asheville,Haywood,3957,35.500198,-82.986955
34691,Holiday,FL,Tampa,Pasco,3958,28.177147,-82.729911
38583,Sparta,TN,,White,3959,35.943857,-85.439246
84117,Holladay,UT,Salt Lake City,Salt Lake,3960,40.668836,-111.824656
70114,New Orleans,LA,New Orleans,Orleans,3961,29.937445,-90.032322
1851,Lowell,MA,Boston,Middlesex,3962,42.627812,-71.33533
98110,Bainbridge Island,WA,Bremerton,Kitsap,3963,47.647774,-122.538016
83714,Garden City,ID,Boise City,Ada,3964,43.732675,-116.288433
95003,Aptos,CA,Santa Cruz,Santa Cruz,3965,36.986412,-121.903612
20740,College Park,MD,Washington,Prince Georges,3966,39.002867,-76.931652
30143,Jasper,GA,Atlanta,Pickens,3966,34.469042,-84.428243
22408,Fredericksburg,VA,Washington,Spotsylvania,3968,38.21894,-77.444023
35160,Talladega,AL,Talladega,Talladega,3969,33.387375,-86.144681
74135,Tulsa,OK,Tulsa,Tulsa,3970,36.092236,-95.923175
92284,Yucca Valley,CA,Riverside,San Bernardino,3971,34.367543,-117.462248
60187,Wheaton,IL,Chicago,Du Page,3972,41.87272,-88.112442
78023,Helotes,TX,San Antonio,Bexar,3972,29.57801,-98.68975
78411,Corpus Christi,TX,Corpus Christi,Nueces,3972,27.732089,-97.385169
90404,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,3972,34.008896,-118.500052
76109,Fort Worth,TX,Dallas-Fort Worth,Tarrant,3976,32.70065,-97.386965
32308,Tallahassee,FL,Tallahassee,Leon,3977,30.47745,-84.226927
60646,Chicago,IL,Chicago,Cook,3978,41.993019,-87.759627
33706,Saint Pete Beach,FL,Tampa,Pinellas,3979,27.749529,-82.754223
7039,Livingston,NJ,New York,Essex,3980,40.787006,-74.325993
41051,Independence,KY,Cincinnati,Kenton,3981,38.923041,-84.54745
7501,Paterson,NJ,New York,Passaic,3982,40.911999,-74.170965
98531,Centralia,WA,Centralia,Lewis,3982,46.713822,-123.01046
10956,Clarkstown,NY,New York,Rockland,3984,41.124987,-74.023281
34639,Land O Lakes,FL,Tampa,Pasco,3985,27.990775,-82.53691
97601,Klamath Falls,OR,Klamath Falls,Klamath,3986,42.293293,-121.816873
60914,Bourbonnais,IL,Kankakee,Kankakee,3987,41.180968,-87.847038
23222,Richmond,VA,Richmond,Richmond City,3988,37.53034,-77.434074
43054,New Albany,OH,Columbus,Franklin,3988,40.085113,-82.814347
29201,Columbia,SC,Columbia,Richland,3990,33.987454,-81.024864
2760,North Attleboro,MA,Providence,Bristol,3991,41.964376,-71.326448
98685,Salmon Creek,WA,Portland,Clark,3992,45.715192,-122.693108
88012,Las Cruces,NM,Las Cruces,Dona Ana,3993,32.583384,-106.771378
2145,Somerville,MA,Boston,Middlesex,3994,42.391046,-71.095146
18301,East Stroudsburg,PA,East Stroudsburg,Monroe,3995,40.99954,-75.18129
16823,Benner,PA,State College,Centre,3996,40.908019,-77.773376
68154,Omaha,NE,Omaha,Douglas,3997,41.265139,-96.114445
43085,Worthington,OH,Columbus,Franklin,3998,40.093119,-83.017962
19802,Wilmington,DE,Philadelphia,New Castle,3999,39.756765,-75.529302
98221,Anacortes,WA,Mount Vernon,Skagit,3999,48.499172,-122.607111
35801,Huntsville,AL,Huntsville,Madison,4001,34.718428,-86.556439
60559,Westmont,IL,Chicago,Du Page,4001,41.799876,-87.970713
43202,Columbus,OH,Columbus,Franklin,4003,40.019812,-83.0151
30241,Lagrange,GA,LaGrange,Troup,4004,33.024935,-84.957664
36067,Prattville,AL,Montgomery,Autauga,4004,32.540642,-86.658347
32563,Gulf Breeze,FL,Pensacola,Santa Rosa,4006,30.371928,-87.16907
98106,Seattle,WA,Seattle,King,4006,47.544034,-122.349874
48315,Shelby,MI,Detroit,Macomb,4008,41.366376,-82.949412
7920,Bernards,NJ,New York,Somerset,4009,40.665387,-74.545237
91030,South Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4009,34.108957,-118.156615
12553,New Windsor,NY,New York,Orange,4011,41.47313,-74.02733
89434,Sparks,NV,Reno,Washoe,4011,39.537321,-119.714988
20152,Chantilly,VA,Washington,Loudoun,4013,38.920292,-77.499705
76123,Fort Worth,TX,Dallas-Fort Worth,Tarrant,4013,32.619833,-97.393562
33570,Ruskin,FL,Tampa,Hillsborough,4015,27.69913,-82.45263
47303,Muncie,IN,Muncie,Delaware,4015,40.280332,-85.383447
84601,Provo,UT,Provo,Utah,4015,40.235053,-111.695558
77586,Seabrook,TX,Houston,Harris,4018,29.56412,-95.02548
92139,San Diego,CA,San Diego,San Diego,4019,32.68018,-117.047627
93933,Marina,CA,Salinas,Monterey,4019,36.6844,-121.80217
19053,Lower Southampton,PA,Philadelphia,Bucks,4021,40.15468,-74.990378
14617,Irondequoit,NY,Rochester,Monroe,4022,43.225497,-77.593527
94545,Hayward,CA,San Francisco,Alameda,4023,37.635482,-122.092324
16803,Park Forest Village,PA,State College,Centre,4024,40.648372,-77.787884
95632,Galt,CA,Sacramento,Sacramento,4024,38.289817,-121.313883
32539,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,4026,30.777294,-86.483154
75189,Royse City,TX,Dallas-Fort Worth,Rockwall,4026,32.919754,-96.35631
54403,Wausau,WI,Wausau,Marathon,4028,44.952863,-89.531804
84070,Sandy,UT,Salt Lake City,Salt Lake,4029,40.577106,-111.889047
32927,Cocoa,FL,Melbourne,Brevard,4030,28.457509,-80.812888
7701,Middletown,NJ,New York,Monmouth,4031,40.358409,-74.068143
55427,Golden Valley,MN,Minneapolis-St Paul,Hennepin,4032,45.005499,-93.379151
60544,Plainfield,IL,Chicago,Will,4033,41.632457,-88.169698
43606,Toledo,OH,Toledo,Lucas,4034,41.674099,-83.604535
77047,Houston,TX,Houston,Harris,4035,29.614782,-95.387721
27565,Oxford,NC,Oxford,Granville,4036,36.348168,-78.65313
28328,Clinton,NC,,Sampson,4036,35.006676,-78.415415
82604,Casper,WY,Casper,Natrona,4036,42.830561,-106.355882
99801,Juneau,AK,Juneau,Juneau,4039,58.373561,-134.523946
98367,Port Orchard,WA,Bremerton,Kitsap,4040,47.470651,-122.650972
92673,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange,4041,33.459745,-117.625076
42718,Campbellsville,KY,Campbellsville,Taylor,4042,37.337416,-85.357952
32605,Gainesville,FL,Gainesville,Alachua,4043,29.67918,-82.372822
73127,Oklahoma City,OK,Oklahoma City,Oklahoma,4044,35.477422,-97.653194
46236,Lawrence,IN,Indianapolis,Marion,4045,39.868939,-85.976532
49006,Kalamazoo,MI,Kalamazoo,Kalamazoo,4045,42.292247,-85.633033
55378,Savage,MN,Minneapolis-St Paul,Scott,4045,44.751113,-93.367975
60452,Oak Forest,IL,Chicago,Cook,4045,41.60281,-87.74394
40222,Louisville,KY,Louisville/Jefferson County,Jefferson,4049,38.267429,-85.623671
33543,Wesley Chapel,FL,Tampa,Pasco,4050,28.08311,-80.458303
60827,Riverdale,IL,Chicago,Cook,4051,41.649434,-87.633572
91803,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4052,34.074736,-118.145959
28379,Rockingham,NC,Rockingham,Richmond,4053,34.974134,-79.724173
44903,Mansfield,OH,Mansfield,Richland,4054,40.762276,-82.549433
23701,Portsmouth,VA,Virginia Beach,Portsmouth City,4055,36.811498,-76.367715
33763,Clearwater,FL,Tampa,Pinellas,4056,28.017296,-82.746082
66102,Kansas City,KS,Kansas City,Wyandotte,4056,39.108964,-94.692538
92602,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,4058,33.757245,-117.750414
11572,Oceanside,NY,New York,Nassau,4059,40.635252,-73.636923
30286,Thomaston,GA,Thomaston,Upson,4060,32.884509,-84.336486
17315,Weigelstown,PA,York,York,4061,39.983708,-76.82247
63801,Sikeston,MO,Sikeston,Scott,4062,36.87672,-89.58786
32803,Orlando,FL,Orlando,Orange,4063,28.556479,-81.33664
22152,Springfield,VA,Washington,Fairfax,4064,38.458216,-75.979088
66762,Pittsburg,KS,Pittsburg,Crawford,4065,37.41088,-94.70496
72019,Benton,AR,Little Rock,Saline,4065,34.63803,-92.685264
33563,Plant City,FL,Tampa,Hillsborough,4067,28.017222,-82.124953
10598,Yorktown,NY,New York,Westchester,4068,41.29565,-73.80819
80817,Fountain,CO,Colorado Springs,El Paso,4069,38.663856,-104.652221
33830,Bartow,FL,Lakeland,Polk,4070,27.918445,-81.790794
35007,Alabaster,AL,Birmingham,Shelby,4071,33.193415,-86.794377
19406,King of Prussia,PA,Philadelphia,Montgomery,4072,40.095288,-75.382861
33325,Davie,FL,Miami-Fort Lauderdale,Broward,4072,26.111872,-80.318335
48340,Pontiac,MI,Detroit,Oakland,4072,42.670272,-83.289036
34747,Citrus Ridge,FL,Orlando,Osceola,4075,28.303738,-81.589782
6042,Manchester,CT,Hartford,Hartford,4076,41.79621,-72.55064
77067,Houston,TX,Houston,Harris,4076,29.952629,-95.446609
7026,Garfield,NJ,New York,Bergen,4078,40.884648,-74.110336
33030,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,4079,25.468722,-80.477557
30655,Monroe,GA,Atlanta,Walton,4080,33.788322,-83.701264
93552,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4080,34.570867,-118.023744
85297,Gilbert,AZ,Phoenix,Maricopa,4082,33.277771,-111.731454
68144,Omaha,NE,Omaha,Douglas,4083,41.233498,-96.118847
77066,Houston,TX,Houston,Harris,4084,29.957234,-95.503258
16506,Millcreek,PA,Erie,Erie,4085,42.064456,-80.165682
83607,Caldwell,ID,Boise City,Canyon,4086,43.618618,-116.750109
75482,Sulphur Springs,TX,Sulphur Springs,Hopkins,4087,33.126435,-95.600838
92679,Coto de Caza,CA,Los Angeles-Long Beach-Anaheim,Orange,4087,33.970356,-117.609461
29527,Conway,SC,Myrtle Beach,Horry,4089,33.785195,-79.145938
76504,Temple,TX,Killeen,Bell,4089,31.137885,-97.373626
95618,Davis,CA,Sacramento,Yolo,4091,38.54431,-121.685904
68803,Grand Island,NE,Grand Island,Hall,4092,40.956077,-98.414575
77005,Houston,TX,Houston,Harris,4093,29.718435,-95.423555
55305,Minnetonka,MN,Minneapolis-St Paul,Hennepin,4094,44.807993,-93.265316
91351,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4095,34.441427,-118.448088
92614,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,4096,33.685319,-117.827913
94585,Suisun City,CA,Vallejo,Solano,4096,38.246375,-122.041289
99645,Palmer,AK,Anchorage,Matanuska Susitna,4096,61.59972,-149.11278
23113,Midlothian,VA,Richmond,Chesterfield,4099,37.538846,-77.679628
32223,Jacksonville,FL,Jacksonville,Duval,4100,30.166809,-81.63425
33825,Avon Park,FL,Sebring,Highlands,4100,27.620252,-81.458826
38632,Hernando,MS,Memphis,DeSoto,4102,34.80684,-89.994591
84078,Vernal,UT,Vernal,Uintah,4103,40.630436,-109.483101
78516,Alamo,TX,McAllen,Hidalgo,4104,26.18369,-98.12306
68005,Bellevue,NE,Omaha,Sarpy,4105,41.132948,-95.903956
32169,New Smyrna Beach,FL,Daytona Beach,Volusia,4106,28.965461,-80.866467
21202,Baltimore,MD,Baltimore,Baltimore City,4107,39.295907,-76.608438
22902,Charlottesville,VA,Charlottesville,Albemarle,4108,38.026588,-78.48045
64131,Kansas City,MO,Kansas City,Jackson,4109,38.936041,-94.585011
63052,Imperial,MO,St. Louis,Jefferson,4110,38.406865,-90.438051
46322,Highland,IN,Chicago,Lake,4111,41.546491,-87.457213
84084,West Jordan,UT,Salt Lake City,Salt Lake,4112,40.622887,-111.964564
77530,Channelview,TX,Houston,Harris,4113,29.79138,-95.115
77627,Nederland,TX,Beaumont,Jefferson,4114,29.97438,-93.9924
31206,Macon,GA,Macon,Bibb,4115,32.800857,-83.693698
52246,Iowa City,IA,Iowa City,Johnson,4115,41.652313,-91.570407
98072,Woodinville,WA,Seattle,King,4117,47.740741,-122.090874
32606,Gainesville,FL,Gainesville,Alachua,4118,29.697133,-82.403746
71118,Shreveport,LA,Shreveport,Caddo,4119,32.393679,-93.804064
98409,Tacoma,WA,Seattle,Pierce,4119,47.252494,-122.44653
29505,Florence,SC,Florence,Florence,4121,34.130066,-79.688893
19810,Arden,DE,Philadelphia,New Castle,4122,39.809279,-75.486587
33174,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,4123,25.761868,-80.360479
60091,Wilmette,IL,Chicago,Cook,4123,42.079228,-87.72836
46234,Indianapolis,IN,Indianapolis,Marion,4125,39.808793,-86.316288
83835,Hayden,ID,Coeur d'Alene,Kootenai,4126,47.798886,-116.742254
91364,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4127,34.153733,-118.593408
27701,Durham,NC,Durham,Durham,4128,35.99924,-78.897944
21001,Aberdeen,MD,Baltimore,Harford,4129,39.499909,-76.231177
45133,Hillsboro,OH,,Highland,4129,39.169164,-83.59454
77071,Houston,TX,Houston,Harris,4129,29.652393,-95.521183
1002,Amherst,MA,Springfield,Hampshire,4132,42.367092,-72.464571
6074,South Windsor,CT,Hartford,Hartford,4133,41.834198,-72.564632
90041,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4134,34.137412,-118.207607
53593,Verona,WI,Madison,Dane,4135,42.995697,-89.566512
1830,Haverhill,MA,Boston,Essex,4136,42.792639,-71.072501
32960,Vero Beach,FL,Vero Beach,Indian River,4137,27.638005,-80.40294
94518,Concord,CA,San Francisco,Contra Costa,4138,37.953672,-122.022872
95242,Lodi,CA,Stockton,San Joaquin,4139,38.13035,-121.225503
76801,Brownwood,TX,Brownwood,Brown,4140,31.775393,-98.99153
98375,South Hill,WA,Seattle,Pierce,4141,47.103783,-122.322978
6880,Westport,CT,Stamford,Fairfield,4142,41.144496,-73.343261
48093,Warren,MI,Detroit,Macomb,4143,42.514886,-83.006613
33579,Riverview,FL,Tampa,Hillsborough,4144,27.770526,-82.335058
34677,Oldsmar,FL,Tampa,Pinellas,4145,28.050324,-82.677379
70592,Youngsville,LA,Lafayette,Lafayette,4145,30.09965,-91.99012
14217,Tonawanda,NY,Buffalo,Erie,4147,42.971869,-78.876868
94595,Walnut Creek,CA,San Francisco,Contra Costa,4148,37.873343,-122.070625
30088,Stone Mountain,GA,Atlanta,Dekalb,4149,33.761106,-84.176618
45039,Maineville,OH,Cincinnati,Warren,4150,39.316973,-84.243763
32504,Pensacola,FL,Pensacola,Escambia,4151,30.488696,-87.214171
90059,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4151,33.921065,-118.244955
33967,Fort Myers,FL,Fort Myers,Lee,4153,26.471507,-81.812241
72206,Little Rock,AR,Little Rock,Pulaski,4154,34.740003,-92.221244
98626,Kelso,WA,Longview,Cowlitz,4155,46.147274,-122.825047
89512,Reno,NV,Reno,Washoe,4156,39.55587,-119.800887
37804,Maryville,TN,Knoxville,Blount,4157,35.799053,-83.885212
8755,Toms River,NJ,New York,Ocean,4158,40.00844,-74.221884
90015,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4159,34.039378,-118.266299
3054,Merrimack,NH,Manchester,Hillsborough,4160,42.86509,-71.4934
11420,New York,NY,New York,Queens,4160,40.674432,-73.819013
6410,Cheshire,CT,New Haven,New Haven,4162,41.49232,-72.840072
47404,Bloomington,IN,Bloomington,Monroe,4162,39.25007,-86.580849
93703,Fresno,CA,Fresno,Fresno,4164,36.768449,-119.761076
98126,Seattle,WA,Seattle,King,4165,47.555647,-122.37959
92883,Corona,CA,Riverside,Riverside,4166,33.752748,-117.474266
84663,Springville,UT,Provo,Utah,4167,40.180718,-111.562586
2745,New Bedford,MA,Providence,Bristol,4168,41.7087,-70.946883
75232,Dallas,TX,Dallas-Fort Worth,Dallas,4169,32.660862,-96.840948
23139,Powhatan,VA,Richmond,Powhatan,4170,37.541609,-77.928759
92236,Coachella,CA,Riverside,Riverside,4170,33.6803,-116.17389
60051,Lakemoor,IL,Chicago,McHenry,4172,42.355462,-88.228663
35020,Bessemer,AL,Birmingham,Jefferson,4173,33.402429,-86.951784
52403,Cedar Rapids,IA,Cedar Rapids,Linn,4173,41.972936,-91.58127
6830,Greenwich,CT,Stamford,Fairfield,4175,41.042746,-73.62617
45241,Sharonville,OH,Cincinnati,Hamilton,4175,39.268114,-84.413275
19971,Rehoboth Beach,DE,Salisbury,Sussex,4177,38.71678,-75.07601
38637,Horn Lake,MS,Memphis,DeSoto,4178,34.950609,-90.03355
72116,North Little Rock,AR,Little Rock,Pulaski,4178,34.805945,-92.230488
28681,Taylorsville,NC,Hickory,Alexander,4180,35.916914,-81.209656
54650,Onalaska,WI,La Crosse,La Crosse,4180,43.886664,-91.130399
86303,Prescott,AZ,Prescott,Yavapai,4180,34.49579,-112.378309
27288,Eden,NC,,Rockingham,4183,36.486369,-79.749957
29418,North Charleston,SC,Charleston,Charleston,4183,32.909648,-80.094765
34210,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,4183,27.473598,-82.660725
7010,Cliffside Park,NJ,New York,Bergen,4186,40.820541,-73.98782
85629,Sahuarita,AZ,Tucson,Pima,4187,31.932883,-110.895188
44116,Rocky River,OH,Cleveland,Cuyahoga,4188,41.469497,-81.849209
28787,Weaverville,NC,Asheville,Buncombe,4189,35.702704,-82.588915
28906,Murphy,NC,,Cherokee,4190,35.131159,-84.038776
49684,Traverse City,MI,Traverse City,Grand Traverse,4190,44.693963,-85.676342
91733,South El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4192,34.05195,-118.04673
28203,Charlotte,NC,Charlotte,Mecklenburg,4193,35.206567,-80.842174
68106,Omaha,NE,Omaha,Douglas,4194,41.239005,-95.999367
83402,Idaho Falls,ID,Idaho Falls,Bonneville,4195,43.484209,-112.044416
7748,Middletown,NJ,New York,Monmouth,4196,40.3963,-74.115274
46375,Schererville,IN,Chicago,Lake,4197,41.487733,-87.441525
35124,Pelham,AL,Birmingham,Shelby,4198,33.293157,-86.767961
33314,Davie,FL,Miami-Fort Lauderdale,Broward,4199,26.109866,-80.233791
34769,Saint Cloud,FL,Orlando,Osceola,4200,28.244625,-81.290847
71446,Leesville,LA,Fort Polk South,Vernon,4200,31.125636,-93.173622
46221,Indianapolis,IN,Indianapolis,Marion,4202,39.691926,-86.236777
93901,Salinas,CA,Salinas,Monterey,4202,36.64152,-121.622188
97838,Hermiston,OR,Hermiston-Pendleton,Umatilla,4202,45.84041,-119.28946
98338,Graham,WA,Seattle,Pierce,4205,47.03282,-122.28504
20602,Waldorf,MD,Washington,Charles,4206,38.583394,-76.894551
33301,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,4206,26.121323,-80.127909
44319,Portage Lakes,OH,Akron,Summit,4208,41.007278,-81.527062
28012,Belmont,NC,Charlotte,Gaston,4209,35.24292,-81.0373
20784,New Carrollton,MD,Washington,Prince Georges,4210,38.969833,-76.879973
31763,Leesburg,GA,Albany,Lee,4211,31.763715,-84.160359
55102,Saint Paul,MN,Minneapolis-St Paul,Ramsey,4212,44.932929,-93.118968
38138,Germantown,TN,Memphis,Shelby,4213,35.102051,-89.813101
28804,Asheville,NC,Asheville,Buncombe,4214,35.647839,-82.564371
32967,Vero Beach,FL,Vero Beach,Indian River,4215,27.696114,-80.467458
32953,Merritt Island,FL,Melbourne,Brevard,4216,28.388797,-80.730088
33328,Davie,FL,Miami-Fort Lauderdale,Broward,4216,26.067529,-80.275056
53189,Waukesha,WI,Milwaukee,Waukesha,4216,42.95163,-88.296321
94603,Oakland,CA,San Francisco,Alameda,4219,37.736531,-122.179454
28390,Spring Lake,NC,Dunn,Harnett,4220,35.189079,-78.977243
47712,Evansville,IN,Evansville,Vanderburgh,4221,37.926457,-87.665531
75205,University Park,TX,Dallas-Fort Worth,Dallas,4222,32.843001,-96.75141
61822,Champaign,IL,Champaign-Urbana,Champaign,4223,40.136481,-88.305307
80904,Colorado Springs,CO,Colorado Springs,El Paso,4224,38.861981,-104.874531
2478,Belmont,MA,Boston,Middlesex,4225,42.370315,-71.15277
33901,Fort Myers,FL,Fort Myers,Lee,4226,26.621074,-81.878139
33625,Citrus Park,FL,Tampa,Hillsborough,4227,28.142383,-85.81489
45331,Greenville,OH,Greenville,Darke,4228,40.156478,-84.649068
48329,Waterford,MI,Detroit,Oakland,4228,42.68258,-83.386338
2852,North Kingstown,RI,Providence,Washington,4230,41.586851,-71.464801
33596,Valrico,FL,Tampa,Hillsborough,4231,27.89364,-82.24037
95824,Sacramento,CA,Sacramento,Sacramento,4232,38.517256,-121.440764
20721,Bowie,MD,Washington,Prince Georges,4233,38.919357,-76.787141
90810,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4233,33.792597,-118.182421
30528,Cleveland,GA,,White,4235,34.610466,-83.74615
78238,San Antonio,TX,San Antonio,Bexar,4235,29.45102,-98.616908
1109,Springfield,MA,Springfield,Hampden,4237,42.119293,-72.548981
92231,Calexico,CA,El Centro,Imperial,4238,32.68755,-115.541
28570,Newport,NC,Morehead City,Carteret,4239,34.766818,-76.878174
34105,Naples,FL,Naples,Collier,4239,26.193769,-81.763609
29045,Elgin,SC,Columbia,Kershaw,4241,34.19522,-80.79861
28144,Salisbury,NC,Charlotte,Rowan,4242,35.680441,-80.45316
26062,Weirton,WV,Weirton,Hancock,4243,40.41896,-80.58952
55014,Lino Lakes,MN,Minneapolis-St Paul,Anoka,4244,45.160244,-93.088832
98372,Puyallup,WA,Seattle,Pierce,4244,47.205648,-122.266339
24701,Bluefield,WV,Bluefield,Mercer,4246,37.26984,-81.22232
61103,Rockford,IL,Rockford,Winnebago,4246,42.341983,-89.078829
19018,Upper Darby,PA,Philadelphia,Delaware,4248,39.921562,-75.29503
11570,Rockville Centre,NY,New York,Nassau,4249,40.667352,-73.638523
77016,Houston,TX,Houston,Harris,4249,29.862532,-95.29998
85259,Scottsdale,AZ,Phoenix,Maricopa,4249,33.601112,-111.809488
67218,Wichita,KS,Wichita,Sedgwick,4252,37.668282,-97.280784
53916,Beaver Dam,WI,Beaver Dam,Dodge,4253,43.466482,-88.862852
6704,Waterbury,CT,New Haven,New Haven,4254,41.581797,-73.034451
54751,Menomonie,WI,Menomonie,Dunn,4254,44.867809,-91.943198
30168,Austell,GA,Atlanta,Cobb,4256,33.913392,-84.609883
32966,Vero Beach,FL,Vero Beach,Indian River,4256,27.592625,-80.50961
89145,Las Vegas,NV,Las Vegas,Clark,4256,36.169273,-115.282751
15101,Hampton,PA,Pittsburgh,Allegheny,4259,44.389783,-80.098304
38930,Greenwood,MS,Greenwood,Leflore,4260,33.550408,-90.224856
30720,Dalton,GA,Dalton,Whitfield,4261,34.791428,-84.992771
91042,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,4262,34.32222,-118.237918
87102,Albuquerque,NM,Albuquerque,Bernalillo,4263,35.069296,-106.64853
44012,Avon Lake,OH,Cleveland,Lorain,4264,41.49674,-82.017527
11414,New York,NY,New York,Queens,4265,40.658825,-73.84382
60002,Antioch,IL,Chicago,Lake,4266,42.451419,-88.075733
37862,Sevierville,TN,Sevierville,Sevier,4267,35.833278,-83.572214
61111,Loves Park,IL,Rockford,Winnebago,4268,42.341767,-89.004716
7675,River Vale,NJ,New York,Bergen,4269,40.995375,-74.012083
99577,Anchorage,AK,Anchorage,Anchorage,4269,61.303131,-149.424518
32043,Green Cove Springs,FL,Jacksonville,Clay,4271,29.998318,-81.76468
32536,Crestview,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,4272,30.763783,-86.591616
78382,Rockport,TX,Corpus Christi,Aransas,4272,28.083917,-97.067045
28334,Dunn,NC,Dunn,Harnett,4274,35.272208,-78.568104
67501,Hutchinson,KS,Hutchinson,Reno,4275,37.954312,-97.88569
19973,Seaford,DE,Salisbury,Sussex,4276,38.64123,-75.61104
28152,Shelby,NC,Shelby,Cleveland,4276,35.24272,-81.599412
37412,East Ridge,TN,Chattanooga,Hamilton,4278,34.997526,-85.22743
61938,Mattoon,IL,Charleston,Coles,4278,39.48309,-88.37283
70820,Baton Rouge,LA,Baton Rouge,East Baton Rouge,4278,30.373042,-91.176156
42503,Somerset,KY,Somerset,Pulaski,4281,37.155209,-84.524653
15202,Bellevue,PA,Pittsburgh,Allegheny,4282,40.493958,-80.051722
37334,Fayetteville,TN,,Lincoln,4283,35.168227,-86.601925
43227,Columbus,OH,Columbus,Franklin,4283,39.944059,-82.890437
