,Region,RegionName,StateName,MSAName,CountyName,CityName,ForecastYoYPctChange
22472,Zip,55446,MN,Minneapolis-St Paul,Hennepin,Plymouth,4.182140147
22473,Zip,55447,MN,Minneapolis-St Paul,Hennepin,Plymouth,5.351381839
22474,Zip,55448,MN,Minneapolis-St Paul,Anoka,Coon Rapids,6.382226057
22475,Zip,55449,MN,Minneapolis-St Paul,Anoka,Blaine,5.579451181
22476,Zip,55454,MN,Minneapolis-St Paul,Hennepin,Minneapolis,10.97769517
22477,Zip,55614,MN,NA,Lake,Silver Bay,9.037117904
22478,Zip,55616,MN,NA,Lake,Two Harbors,4.25
22479,Zip,55707,MN,Duluth,Carlton,Barnum,4.559796438
22480,Zip,55709,MN,NA,Itasca,Bovey,7.281621244
22481,Zip,55710,MN,Duluth,Saint Louis,Mountain Iron,2.867052023
22482,Zip,55718,MN,Duluth,Carlton,Carlton,2.914502165
22483,Zip,55719,MN,Duluth,Saint Louis,Chisholm,-0.622580645
22484,Zip,55720,MN,Duluth,Carlton,Cloquet,2.81043257
22485,Zip,55721,MN,NA,Itasca,Cohasset,5.045989305
22486,Zip,55722,MN,NA,Itasca,Coleraine,10.4826358
22487,Zip,55723,MN,Duluth,Saint Louis,Cook,-1.166548043
22488,Zip,55731,MN,Duluth,Saint Louis,Ely,-2.232689211
22489,Zip,55732,MN,Duluth,Saint Louis,Embarrass,2.153846154
22490,Zip,55733,MN,Duluth,Carlton,Esko,1.387708992
22491,Zip,55734,MN,Duluth,Saint Louis,Eveleth,-3.572077185
22492,Zip,55735,MN,NA,Pine,Finlayson,2.901775148
22493,Zip,55741,MN,Duluth,Saint Louis,Gilbert,-0.450087566
22494,Zip,55744,MN,NA,Itasca,Grand Rapids,7.458333333
22495,Zip,55746,MN,Duluth,Saint Louis,Hibbing,5.974566474
22496,Zip,55748,MN,NA,Aitkin,Hill City,8.199841396
22497,Zip,55751,MN,Duluth,Saint Louis,Iron,2.760784314
22498,Zip,55760,MN,NA,Aitkin,McGregor,5.118176702
22499,Zip,55768,MN,Duluth,Saint Louis,Mountain Iron,1.698983581
22500,Zip,55769,MN,NA,Itasca,Nashwauk,11.55072464
22501,Zip,55775,MN,NA,Itasca,Goodland,8.724427481
22502,Zip,55779,MN,Duluth,Saint Louis,Saginaw,0.982284382
22503,Zip,55783,MN,NA,Pine,Sturgeon Lake,2.140706427
22504,Zip,55790,MN,Duluth,Saint Louis,Tower,2.517812343
22505,Zip,55792,MN,Duluth,Saint Louis,Virginia,3.503816794
22506,Zip,55795,MN,NA,Pine,Willow River,3.715739484
22507,Zip,55797,MN,Duluth,Carlton,Wrenshall,0.893913043
22508,Zip,55802,MN,Duluth,Saint Louis,Duluth,-1.583994481
22509,Zip,55803,MN,Duluth,Saint Louis,Duluth,0.025740651
22510,Zip,55804,MN,Duluth,Saint Louis,Duluth,-0.468841285
22511,Zip,55805,MN,Duluth,Saint Louis,Duluth,5.307370184
22512,Zip,55806,MN,Duluth,Saint Louis,Duluth,1.811981567
22513,Zip,55807,MN,Duluth,Saint Louis,Duluth,1.088388215
22514,Zip,55808,MN,Duluth,Saint Louis,Duluth,2.056634304
22515,Zip,55810,MN,Duluth,Saint Louis,Duluth,0.493863238
22516,Zip,55811,MN,Duluth,Saint Louis,Duluth,1.673349633
22517,Zip,55812,MN,Duluth,Saint Louis,Duluth,0.147044455
22518,Zip,55901,MN,Rochester,Olmsted,Rochester,10.3811553
22519,Zip,55902,MN,Rochester,Olmsted,Rochester,5.785354384
22520,Zip,55904,MN,Rochester,Olmsted,Rochester,12.8603708
22521,Zip,55906,MN,Rochester,Olmsted,Rochester,9.26556701
22522,Zip,55910,MN,Winona,Winona,Altura,5.548804137
22523,Zip,55912,MN,Austin,Mower,Austin,1.217477656
22524,Zip,55917,MN,Owatonna,Steele,Blooming Prairie,5.901481481
22525,Zip,55920,MN,Rochester,Olmsted,Byron,9.117226891
22526,Zip,55921,MN,La Crosse,Houston,Caledonia,3.835530881
22527,Zip,55923,MN,Rochester,Fillmore,Chatfield,12.11395856
22528,Zip,55924,MN,Rochester,Dodge,Claremont,13.45386534
22529,Zip,55927,MN,Rochester,Dodge,Dodge Center,12.90786385
22530,Zip,55934,MN,Rochester,Olmsted,Eyota,10.79160494
22531,Zip,55936,MN,Austin,Mower,Grand Meadow,0.774065235
22532,Zip,55939,MN,Rochester,Fillmore,Harmony,17.79140555
22533,Zip,55940,MN,Rochester,Dodge,Hayfield,13.37839399
22534,Zip,55944,MN,Rochester,Dodge,Kasson,12.05845835
22535,Zip,55946,MN,Red Wing,Goodhue,Kenyon,10.38685637
22536,Zip,55947,MN,La Crosse,Houston,La Crescent,2.131693198
22537,Zip,55949,MN,Rochester,Fillmore,Lanesboro,14.33942857
22538,Zip,55951,MN,Austin,Mower,Le Roy,1.384364821
22539,Zip,55952,MN,Winona,Winona,Lewiston,6.685499058
22540,Zip,55955,MN,Rochester,Dodge,Mantorville,8.434254889
22541,Zip,55956,MN,Rochester,Wabasha,Mazeppa,11.79495268
22542,Zip,55959,MN,Winona,Winona,Goodview,2.315329218
22543,Zip,55960,MN,Rochester,Olmsted,Oronoco,4.965301479
22544,Zip,55963,MN,Red Wing,Goodhue,Pine Island,6.347578348
22545,Zip,55964,MN,Rochester,Wabasha,Plainview,13.54147465
22546,Zip,55965,MN,Rochester,Fillmore,Preston,16.70141474
22547,Zip,55971,MN,Rochester,Fillmore,Rushford,17.51056578
22548,Zip,55972,MN,Winona,Winona,Saint Charles,3.997705106
22549,Zip,55974,MN,La Crosse,Houston,Spring Grove,2.747159091
22550,Zip,55975,MN,Rochester,Fillmore,Spring Valley,17.00501433
22551,Zip,55976,MN,Rochester,Olmsted,Stewartville,11.50700822
22552,Zip,55981,MN,Rochester,Wabasha,Wabasha,12.50187266
22553,Zip,55983,MN,Red Wing,Goodhue,Wanamingo,8.706822372
22554,Zip,55985,MN,Rochester,Dodge,West Concord,16.7605156
22555,Zip,55987,MN,Winona,Winona,Winona,4.531830239
22556,Zip,55991,MN,Rochester,Wabasha,Zumbro Falls,6.829835082
22557,Zip,55992,MN,Red Wing,Goodhue,Zumbrota,7.422914467
22558,Zip,56001,MN,Mankato,Blue Earth,Mankato,1.530857741
22559,Zip,56007,MN,Albert Lea,Freeborn,Albert Lea,1.649784483
22560,Zip,56009,MN,Albert Lea,Freeborn,Alden,4.59762309
22561,Zip,56010,MN,Mankato,Blue Earth,Amboy,1.206982544
22562,Zip,56011,MN,Minneapolis-St Paul,Scott,Belle Plaine,8.587412587
22563,Zip,56016,MN,Albert Lea,Freeborn,Clarks Grove,1.308
22564,Zip,56017,MN,Minneapolis-St Paul,Le Sueur,Cleveland,7.157670455
22565,Zip,56024,MN,Mankato,Blue Earth,Eagle Lake,1.478608369
22566,Zip,56026,MN,Owatonna,Steele,Ellendale,6.121866295
22567,Zip,56031,MN,NA,Martin,Fairmont,4.127792672
22568,Zip,56036,MN,Albert Lea,Freeborn,Glenville,3.179065744
22569,Zip,56037,MN,Mankato,Blue Earth,Good Thunder,-1.013415893
22570,Zip,56050,MN,Minneapolis-St Paul,Le Sueur,Kasota,7.268316351
22571,Zip,56055,MN,Mankato,Blue Earth,Lake Crystal,3.528554779
22572,Zip,56057,MN,Minneapolis-St Paul,Le Sueur,Le Center,14.23943662
22573,Zip,56058,MN,Minneapolis-St Paul,Le Sueur,Le Sueur,13.10268112
22574,Zip,56069,MN,Minneapolis-St Paul,Le Sueur,Montgomery,16.49749373
22575,Zip,56071,MN,Minneapolis-St Paul,Scott,New Prague,7.33096828
22576,Zip,56088,MN,NA,Martin,Truman,5.35460251
22577,Zip,56096,MN,Minneapolis-St Paul,Le Sueur,Waterville,14.76398279
22578,Zip,56115,MN,Marshall,Lyon,Balaton,10.64910026
22579,Zip,56171,MN,NA,Martin,Sherburn,3.091966173
22580,Zip,56175,MN,Marshall,Lyon,Tracy,11.62781457
22581,Zip,56176,MN,NA,Martin,Trimont,2.95006402
22582,Zip,56181,MN,NA,Martin,Welcome,2.326157158
22583,Zip,56201,MN,Willmar,Kandiyohi,Willmar,1.357238606
22584,Zip,56209,MN,Willmar,Kandiyohi,Atwater,1.958053691
22585,Zip,56222,MN,NA,Chippewa,Clara City,6.565701559
22586,Zip,56229,MN,Marshall,Lyon,Cottonwood,0.171554252
22587,Zip,56258,MN,Marshall,Lyon,Marshall,3.395171537
22588,Zip,56264,MN,Marshall,Lyon,Minneota,5.161087866
22589,Zip,56265,MN,NA,Chippewa,Montevideo,6.251428571
22590,Zip,56273,MN,Willmar,Kandiyohi,New London,1.640744797
22591,Zip,56282,MN,Willmar,Kandiyohi,Raymond,-0.106288751
22592,Zip,56288,MN,Willmar,Kandiyohi,Spicer,0.623611111
22593,Zip,56301,MN,St. Cloud,Stearns,Saint Cloud,2.339342524
22594,Zip,56303,MN,St. Cloud,Stearns,Saint Cloud,1.008559201
22595,Zip,56304,MN,St. Cloud,Stearns,Saint Cloud,-0.206225681
22596,Zip,56307,MN,St. Cloud,Stearns,Albany,1.842361863
22597,Zip,56308,MN,Alexandria,Douglas,Alexandria,5.315398887
22598,Zip,56310,MN,St. Cloud,Stearns,Avon,2.498691099
22599,Zip,56314,MN,NA,Morrison,Bowlus,6.838694418
22600,Zip,56320,MN,St. Cloud,Stearns,Cold Spring,0.035433071
22601,Zip,56329,MN,St. Cloud,Benton,Foley,7.503720664
22602,Zip,56330,MN,Minneapolis-St Paul,Mille Lacs,Foreston,13.40376106
22603,Zip,56331,MN,St. Cloud,Stearns,Freeport,1.264561786
22604,Zip,56338,MN,NA,Morrison,Hillman,5.212929476
22605,Zip,56340,MN,St. Cloud,Stearns,Holdingford,0.030792529
22606,Zip,56342,MN,Minneapolis-St Paul,Mille Lacs,Isle,12.73443321
22607,Zip,56345,MN,NA,Morrison,Little Falls,8.092875318
22608,Zip,56347,MN,NA,Todd,Long Prairie,3.115837104
22609,Zip,56353,MN,Minneapolis-St Paul,Mille Lacs,Milaca,13.81759907
22610,Zip,56358,MN,NA,Kanabec,Ogilvie,8.431383577
22611,Zip,56359,MN,Minneapolis-St Paul,Mille Lacs,Onamia,18.49632599
22612,Zip,56360,MN,Alexandria,Douglas,Osakis,6.485588972
22613,Zip,56364,MN,NA,Morrison,Pierz,4.621769384
22614,Zip,56367,MN,St. Cloud,Benton,Rice,6.327759197
22615,Zip,56368,MN,St. Cloud,Stearns,Richmond,-0.500215983
22616,Zip,56373,MN,NA,Morrison,Royalton,7.433686334
22617,Zip,56374,MN,St. Cloud,Stearns,Saint Joseph,1.749090909
22618,Zip,56377,MN,St. Cloud,Stearns,Sartell,2.295807819
22619,Zip,56379,MN,St. Cloud,Benton,Sauk Rapids,7.413998915
22620,Zip,56382,MN,NA,Morrison,Swanville,6.248223073
22621,Zip,56387,MN,St. Cloud,Stearns,Waite Park,3.104020421
22622,Zip,56401,MN,Brainerd,Crow Wing,Brainerd,4.469065657
22623,Zip,56425,MN,Brainerd,Crow Wing,Baxter,4.428641491
22624,Zip,56433,MN,NA,Hubbard,Akeley,3.853672643
22625,Zip,56435,MN,Brainerd,Cass,Backus,4.939032936
22626,Zip,56438,MN,NA,Todd,Browerville,6.159395973
22627,Zip,56441,MN,Brainerd,Crow Wing,Crosby,7.141050584
22628,Zip,56442,MN,Brainerd,Crow Wing,Cross Lake,-0.912310867
22629,Zip,56443,MN,NA,Morrison,Cushing,4.502013914
22630,Zip,56444,MN,Brainerd,Crow Wing,Deerwood,3.071541294
22631,Zip,56447,MN,Brainerd,Crow Wing,Emily,4.313735692
22632,Zip,56449,MN,Brainerd,Crow Wing,Fort Ripley,4.514761905
22633,Zip,56450,MN,Minneapolis-St Paul,Mille Lacs,Garrison,14.0965251
22634,Zip,56452,MN,Brainerd,Cass,Hackensack,3.114852399
22635,Zip,56455,MN,Brainerd,Crow Wing,Ironton,8.012927054
22636,Zip,56461,MN,NA,Hubbard,Laporte,4.29494382
22637,Zip,56465,MN,Brainerd,Crow Wing,Merrifield,3.560189166
22638,Zip,56466,MN,Brainerd,Cass,Motley,4.088414634
22639,Zip,56467,MN,NA,Hubbard,Nevis,2.776955113
22640,Zip,56468,MN,Brainerd,Crow Wing,Nisswa,2.951721557
22641,Zip,56469,MN,NA,Aitkin,Palisade,5.375764994
22642,Zip,56470,MN,NA,Hubbard,Park Rapids,2.469116081
22643,Zip,56472,MN,Brainerd,Crow Wing,Pequot Lakes,6.929526749
22644,Zip,56473,MN,Brainerd,Cass,Pillager,5.2
22645,Zip,56475,MN,NA,Morrison,Randall,8.043222004
22646,Zip,56479,MN,NA,Todd,Staples,8.975384615
22647,Zip,56484,MN,Brainerd,Cass,Walker,3.844660194
22648,Zip,56501,MN,NA,Becker,Detroit Lakes,4.781306715
22649,Zip,56511,MN,NA,Becker,Audubon,4.718911471
22650,Zip,56514,MN,Fargo,Clay,Barnesville,7.167828107
22651,Zip,56529,MN,Fargo,Clay,Dilworth,7.159707724
22652,Zip,56544,MN,NA,Becker,Frazee,5.441544885
22653,Zip,56547,MN,Fargo,Clay,Glyndon,5.012459622
22654,Zip,56549,MN,Fargo,Clay,Hawley,6.046686747
22655,Zip,56554,MN,NA,Becker,Lake Park,3.094057458
22656,Zip,56560,MN,Fargo,Clay,Moorhead,6.693222969
22657,Zip,56569,MN,NA,Becker,Ogema,7.496940024
22658,Zip,56570,MN,NA,Becker,Osage,4.300584174
22659,Zip,56578,MN,NA,Becker,Rochert,2.798315789
22660,Zip,56601,MN,Bemidji,Beltrami,Bemidji,1.623312883
22661,Zip,56628,MN,NA,Itasca,Bigfork,5.112430168
22662,Zip,56630,MN,Bemidji,Beltrami,Blackduck,1.809128631
22663,Zip,56633,MN,Brainerd,Cass,Cass Lake,7.708085106
22664,Zip,56636,MN,NA,Itasca,Deer River,7.006686478
22665,Zip,56649,MN,NA,Koochiching,International Falls,3.021556886
22666,Zip,56653,MN,NA,Koochiching,Littlefork,-0.239910314
22667,Zip,56655,MN,Brainerd,Cass,Longville,1.359111111
22668,Zip,56672,MN,Brainerd,Cass,Remer,1.459317585
22669,Zip,56676,MN,Bemidji,Beltrami,Shevlin,-6.717054264
22670,Zip,57003,SD,Sioux Falls,Minnehaha,Baltic,3.60952381
22671,Zip,57005,SD,Sioux Falls,Minnehaha,Brandon,2.997403721
22672,Zip,57018,SD,Sioux Falls,Minnehaha,Colton,3.2
22673,Zip,57020,SD,Sioux Falls,Minnehaha,Crooks,2.58989032
22674,Zip,57022,SD,Sioux Falls,Minnehaha,Dell Rapids,2.755721393
22675,Zip,57030,SD,Sioux Falls,Minnehaha,Garretson,5.832810047
22676,Zip,57033,SD,Sioux Falls,Minnehaha,Hartford,2.724386113
22677,Zip,57035,SD,Sioux Falls,Minnehaha,Humboldt,-0.519536903
22678,Zip,57068,SD,Sioux Falls,Minnehaha,Valley Springs,0.081681972
22679,Zip,57078,SD,Yankton,Yankton,Yankton,0.82830077
22680,Zip,57103,SD,Sioux Falls,Minnehaha,Sioux Falls,2.63762262
22681,Zip,57104,SD,Sioux Falls,Minnehaha,Sioux Falls,1.453089245
22682,Zip,57105,SD,Sioux Falls,Minnehaha,Sioux Falls,2.920070012
22683,Zip,57106,SD,Sioux Falls,Minnehaha,Sioux Falls,2.336231884
22684,Zip,57107,SD,Sioux Falls,Minnehaha,Sioux Falls,2.120361083
22685,Zip,57110,SD,Sioux Falls,Minnehaha,Sioux Falls,2.184596577
22686,Zip,57701,SD,Rapid City,Pennington,Rapid City,0.313405797
22687,Zip,57703,SD,Rapid City,Pennington,Rapid Valley,0.02198364
22688,Zip,57719,SD,Rapid City,Pennington,Box Elder,-0.47826087
22689,Zip,58012,ND,Fargo,Cass,Casselton,5.740643121
22690,Zip,58042,ND,Fargo,Cass,Harwood,2.176584986
22691,Zip,58045,ND,NA,Traill,Hillsboro,4.045255474
22692,Zip,58047,ND,Fargo,Cass,Horace,1.72873633
22693,Zip,58059,ND,Fargo,Cass,Mapleton,1.984533591
22694,Zip,58072,ND,NA,Barnes,Valley City,3.888731396
22695,Zip,58075,ND,Wahpeton,Richland,Wahpeton,-0.257121439
22696,Zip,58078,ND,Fargo,Cass,West Fargo,4.573957016
22697,Zip,58102,ND,Fargo,Cass,Fargo,4.967827004
22698,Zip,58103,ND,Fargo,Cass,Fargo,5.332438238
22699,Zip,58104,ND,Fargo,Cass,Fargo,4.122491349
22700,Zip,58201,ND,Grand Forks,Grand Forks,Grand Forks,5.354185022
22701,Zip,58203,ND,Grand Forks,Grand Forks,Grand Forks,6.632725132
22702,Zip,58220,ND,NA,Pembina,Cavalier,-1.365878726
22703,Zip,58237,ND,NA,Walsh,Grafton,-1.690307329
22704,Zip,58257,ND,NA,Traill,Mayville,4.041315346
22705,Zip,58270,ND,NA,Walsh,Park River,-0.445238095
22706,Zip,58301,ND,NA,Ramsey,Devils Lake,3.462020906
22707,Zip,58401,ND,Jamestown,Stutsman,Jamestown,4.395319418
22708,Zip,58436,ND,NA,Dickey,Ellendale,0.575163399
22709,Zip,58474,ND,NA,Dickey,Oakes,0.571580064
22710,Zip,58501,ND,Bismarck,Burleigh,Bismarck,2.666212534
22711,Zip,58503,ND,Bismarck,Burleigh,Bismarck,2.712674384
22712,Zip,58504,ND,Bismarck,Burleigh,Bismarck,3.345389507
22713,Zip,58554,ND,Bismarck,Morton,Mandan,3.960615663
22714,Zip,58563,ND,Bismarck,Morton,New Salem,5.592512599
22715,Zip,58601,ND,Dickinson,Stark,Dickinson,-3.019379845
22716,Zip,58701,ND,Minot,Ward,Minot,0.979750108
22717,Zip,58703,ND,Minot,Ward,Minot,0.921803128
22718,Zip,58801,ND,Williston,Williams,Williston,6.562135487
22719,Zip,59011,MT,NA,Sweet Grass,Big Timber,1.126486486
22720,Zip,59019,MT,NA,Stillwater,Columbus,1.951638904
22721,Zip,59034,MT,NA,Big Horn,Hardin,-0.204341317
22722,Zip,59037,MT,Billings,Yellowstone,Huntley,2.113755547
22723,Zip,59044,MT,Billings,Yellowstone,Laurel,0.458581236
22724,Zip,59047,MT,NA,Park,Livingston,-2.409970958
22725,Zip,59068,MT,Billings,Carbon,Red Lodge,0.215246637
22726,Zip,59072,MT,NA,Musselshell,Roundup,-0.8704
22727,Zip,59079,MT,Billings,Yellowstone,Shepherd,0.815968064
22728,Zip,59101,MT,Billings,Yellowstone,Billings,0.193495935
22729,Zip,59102,MT,Billings,Yellowstone,Billings,0.548431734
22730,Zip,59105,MT,Billings,Yellowstone,Billings,0.374425407
22731,Zip,59106,MT,Billings,Yellowstone,Billings,0.953767123
22732,Zip,59230,MT,NA,Valley,Glasgow,1.421686747
22733,Zip,59254,MT,NA,Sheridan,Plentywood,-5.418204965
22734,Zip,59263,MT,NA,Daniels,Scobey,1.576131687
22735,Zip,59301,MT,NA,Custer,Miles City,5.386554622
22736,Zip,59327,MT,NA,Rosebud,Forsyth,4.676174497
22737,Zip,59330,MT,NA,Dawson,Glendive,3.212753278
22738,Zip,59401,MT,Great Falls,Cascade,Great Falls,0.590264941
22739,Zip,59404,MT,Great Falls,Cascade,Great Falls,0.555762949
22740,Zip,59405,MT,Great Falls,Cascade,Great Falls,0.689130435
22741,Zip,59412,MT,Great Falls,Cascade,Belt,0.210822999
22742,Zip,59421,MT,Great Falls,Cascade,Cascade,1.903329753
22743,Zip,59422,MT,NA,Teton,Choteau,1.872786885
22744,Zip,59425,MT,NA,Pondera,Conrad,1.296806512
22745,Zip,59427,MT,NA,Glacier,Cut Bank,1.710545999
22746,Zip,59442,MT,NA,Chouteau,Fort Benton,-2.937062937
22747,Zip,59457,MT,NA,Fergus,Lewistown,3.862329803
22748,Zip,59474,MT,NA,Toole,Shelby,2.753768844
22749,Zip,59501,MT,NA,Hill,Havre,6.066311427
22750,Zip,59523,MT,NA,Blaine,Chinook,1.315395095
22751,Zip,59601,MT,Helena,Lewis and Clark,Helena,2.3493489
22752,Zip,59602,MT,Helena,Lewis and Clark,Helena,1.744328412
22753,Zip,59635,MT,Helena,Lewis and Clark,East Helena,2.137330754
22754,Zip,59639,MT,Helena,Lewis and Clark,Lincoln,6.316879951
22755,Zip,59644,MT,NA,Broadwater,Townsend,-0.9325
22756,Zip,59711,MT,NA,Deer Lodge,Anaconda,7.774812344
22757,Zip,59714,MT,Bozeman,Gallatin,Belgrade,13.97222222
22758,Zip,59715,MT,Bozeman,Gallatin,Bozeman,5.732225914
22759,Zip,59718,MT,Bozeman,Gallatin,Bozeman,13.87387649
22760,Zip,59730,MT,Bozeman,Gallatin,Gallatin Gateway,6.422726391
22761,Zip,59741,MT,Bozeman,Gallatin,Manhattan,13.92615576
22762,Zip,59752,MT,Bozeman,Gallatin,Three Forks,11.56857671
22763,Zip,59758,MT,Bozeman,Gallatin,West Yellowstone,10.78889515
22764,Zip,59801,MT,Missoula,Missoula,Missoula,2.133085502
22765,Zip,59802,MT,Missoula,Missoula,Missoula,2.91860074
22766,Zip,59803,MT,Missoula,Missoula,Missoula,2.008363202
22767,Zip,59804,MT,Missoula,Missoula,Orchard Homes,2.646162528
22768,Zip,59808,MT,Missoula,Missoula,Missoula,3.204537981
22769,Zip,59823,MT,Missoula,Missoula,Bonner,3.428620453
22770,Zip,59825,MT,Missoula,Missoula,Clinton,5.127543036
22771,Zip,59833,MT,NA,Ravalli,Florence,-5.173228346
22772,Zip,59834,MT,Missoula,Missoula,Frenchtown,0.339017341
22773,Zip,59840,MT,NA,Ravalli,Hamilton,-5.958559447
22774,Zip,59846,MT,Missoula,Missoula,Huson,3.139584606
22775,Zip,59847,MT,Missoula,Missoula,Lolo,3.226441146
22776,Zip,59858,MT,NA,Granite,Philipsburg,4.244332494
22777,Zip,59860,MT,NA,Lake,Polson,2.780175859
22778,Zip,59864,MT,NA,Lake,Ronan,0.950023798
22779,Zip,59865,MT,NA,Lake,Saint Ignatius,0.20746888
22780,Zip,59868,MT,Missoula,Missoula,Seeley Lake,1.579401993
22781,Zip,59870,MT,NA,Ravalli,Stevensville,-4
22782,Zip,59901,MT,Kalispell,Flathead,Kalispell,0.267146646
22783,Zip,59911,MT,Kalispell,Flathead,Bigfork,0.578947368
22784,Zip,59912,MT,Kalispell,Flathead,Columbia Falls,-0.619777693
22785,Zip,59917,MT,NA,Lincoln,Eureka,6.250875146
22786,Zip,59920,MT,Kalispell,Flathead,Kila,-1.60481203
22787,Zip,59922,MT,Kalispell,Flathead,Lakeside,2.949521098
22788,Zip,59925,MT,Kalispell,Flathead,Marion,0.870846576
22789,Zip,59932,MT,Kalispell,Flathead,Somers,-3.283165468
22790,Zip,59937,MT,Kalispell,Flathead,Whitefish,-0.388444444
22791,Zip,60002,IL,Chicago,Lake,Antioch,7.783308195
22792,Zip,60004,IL,Chicago,Cook,Arlington Heights,3.323484618
22793,Zip,60005,IL,Chicago,Cook,Arlington Heights,3.032641959
22794,Zip,60007,IL,Chicago,Cook,Elk Grove Village,6.662465538
22795,Zip,60008,IL,Chicago,Cook,Rolling Meadows,6.750693802
22796,Zip,60010,IL,Chicago,Cook,Barrington,0.245346162
22797,Zip,60012,IL,Chicago,McHenry,Crystal Lake,6.519818064
22798,Zip,60013,IL,Chicago,McHenry,Cary,7.04743255
22799,Zip,60014,IL,Chicago,McHenry,Crystal Lake,8.205757433
22800,Zip,60015,IL,Chicago,Lake,Deerfield,4.205957447
22801,Zip,60016,IL,Chicago,Cook,Des Plaines,6.334376397
22802,Zip,60018,IL,Chicago,Cook,Des Plaines,6.046900489
22803,Zip,60020,IL,Chicago,Lake,Fox Lake,12.49351585
22804,Zip,60021,IL,Chicago,McHenry,Fox River Grove,6.462899051
22805,Zip,60022,IL,Chicago,Cook,Glencoe,-10.51293776
22806,Zip,60025,IL,Chicago,Cook,Glenview,1.215725305
22807,Zip,60026,IL,Chicago,Cook,Glenview,-0.510299122
22808,Zip,60030,IL,Chicago,Lake,Grayslake,8.064299424
22809,Zip,60031,IL,Chicago,Lake,Gurnee,7.361064189
22810,Zip,60033,IL,Chicago,McHenry,Harvard,13.18969555
22811,Zip,60034,IL,Chicago,McHenry,Hebron,7.640369967
22812,Zip,60035,IL,Chicago,Lake,Highland Park,2.329166667
22813,Zip,60040,IL,Chicago,Lake,Highwood,7.47997395
22814,Zip,60041,IL,Chicago,Lake,Long Lake,10.34701493
22815,Zip,60042,IL,Chicago,McHenry,Island Lake,9.413095238
22816,Zip,60043,IL,Chicago,Cook,Kenilworth,3.432422397
22817,Zip,60044,IL,Chicago,Lake,Lake Bluff,5.107767205
22818,Zip,60045,IL,Chicago,Lake,Lake Forest,1.4910299
22819,Zip,60046,IL,Chicago,Lake,Lindenhurst,8.053616591
22820,Zip,60047,IL,Chicago,Lake,Lake Zurich,2.376097561
22821,Zip,60048,IL,Chicago,Lake,Libertyville,4.370754717
22822,Zip,60050,IL,Chicago,McHenry,McHenry,8.512987013
22823,Zip,60051,IL,Chicago,McHenry,Lakemoor,9.95042735
22824,Zip,60053,IL,Chicago,Cook,Morton Grove,2.29747676
22825,Zip,60056,IL,Chicago,Cook,Mount Prospect,3.169543147
22826,Zip,60060,IL,Chicago,Lake,Mundelein,7.350446429
22827,Zip,60061,IL,Chicago,Lake,Vernon Hills,3.771708241
22828,Zip,60062,IL,Chicago,Cook,Northbrook,0.138415029
22829,Zip,60067,IL,Chicago,Cook,Palatine,3.536554355
22830,Zip,60068,IL,Chicago,Cook,Park Ridge,4.508417508
22831,Zip,60069,IL,Chicago,Lake,Lincolnshire,2.556076854
22832,Zip,60070,IL,Chicago,Cook,Prospect Heights,8.193491645
22833,Zip,60071,IL,Chicago,McHenry,Richmond,4.838952972
22834,Zip,60073,IL,Chicago,Lake,Round Lake Beach,10.30080754
22835,Zip,60074,IL,Chicago,Cook,Palatine,7.87165235
22836,Zip,60076,IL,Chicago,Cook,Skokie,2.350161812
22837,Zip,60077,IL,Chicago,Cook,Skokie,3.099115696
22838,Zip,60081,IL,Chicago,McHenry,Spring Grove,7.77241127
22839,Zip,60083,IL,Chicago,Lake,Wadsworth,6.418614357
22840,Zip,60084,IL,Chicago,Lake,Wauconda,6.317636196
22841,Zip,60085,IL,Chicago,Lake,Waukegan,8.487826087
22842,Zip,60087,IL,Chicago,Lake,Waukegan,10.65030211
22843,Zip,60089,IL,Chicago,Lake,Buffalo Grove,5.631243714
22844,Zip,60090,IL,Chicago,Cook,Wheeling,6.814233386
22845,Zip,60091,IL,Chicago,Cook,Wilmette,1.047376213
22846,Zip,60093,IL,Chicago,Cook,Winnetka,-3.827056439
22847,Zip,60096,IL,Chicago,Lake,Winthrop Harbor,8.815375303
22848,Zip,60097,IL,Chicago,McHenry,Wonder Lake,11.44591904
22849,Zip,60098,IL,Chicago,McHenry,Woodstock,9.190600522
22850,Zip,60099,IL,Chicago,Lake,Zion,8.803752932
22851,Zip,60101,IL,Chicago,Du Page,Addison,6.418676019
22852,Zip,60102,IL,Chicago,McHenry,Algonquin,5.251336898
22853,Zip,60103,IL,Chicago,Du Page,Bartlett,5.581818182
22854,Zip,60104,IL,Chicago,Cook,Bellwood,8.216710183
22855,Zip,60106,IL,Chicago,Du Page,Bensenville,5.797202797
22856,Zip,60107,IL,Chicago,Cook,Streamwood,6.973697782
22857,Zip,60108,IL,Chicago,Du Page,Bloomingdale,6.450779037
22858,Zip,60110,IL,Chicago,Kane,Carpentersville,8.583232078
22859,Zip,60112,IL,Chicago,DeKalb,Cortland,8.300120773
22860,Zip,60115,IL,Chicago,DeKalb,Dekalb,10.39495798
22861,Zip,60118,IL,Chicago,Kane,West Dundee,6.858814353
22862,Zip,60119,IL,Chicago,Kane,Elburn,5.656260839
22863,Zip,60120,IL,Chicago,Kane,Elgin,7.789689514
22864,Zip,60123,IL,Chicago,Kane,Elgin,8.674094708
22865,Zip,60126,IL,Chicago,Du Page,Elmhurst,3.395267746
